triplet_id	ac_id	anchor	negative_partner_c	positive_partner_d	ac_pair_id	ad_pair_id	assembly_size_stratum	counterfactual_grade_provisional	sequence_similarity_bin
SCF:0000215	AC:000179	P19947	O31742	P42924	SP:0000179	SP:0006966	11_24	CF-B-provisional	remote_sequence
SCF:0000216	AC:000180	Q8DJD9	Q8DKF5	Q8DMR6	SP:0000180	SP:0006969	11_24	CF-B-provisional	medium
SCF:0000217	AC:000180	Q8DJD9	Q8DKF5	Q8DKY0	SP:0000180	SP:0006970	11_24	CF-B-provisional	remote_sequence
SCF:0000218	AC:000182	A8J4K5	A8IKI9	A8J5P7	SP:0000182	SP:0006983	11_24	CF-B-provisional	remote_sequence
SCF:0000219	AC:000184	P19658	P33332	P22224	SP:0000184	SP:0006991	3_10	CF-B-provisional	remote_sequence
SCF:0000220	AC:000184	P33332	P19658	P32844	SP:0000184	SP:0006994	3_10	CF-B-provisional	remote_sequence
SCF:0000221	AC:000184	P33332	P19658	P89102	SP:0000184	SP:0006073	3_10	CF-B-provisional	remote_sequence
SCF:0000222	AC:000184	P33332	P19658	Q06245	SP:0000184	SP:0006075	3_10	CF-B-provisional	remote_sequence
SCF:0000223	AC:000185	P40540	P39543	P47133	SP:0000185	SP:0006998	11_24	CF-B-provisional	remote_sequence
SCF:0000224	AC:000186	P16370	Q02792	P19263	SP:0000186	SP:0007001	11_24	CF-B-provisional	remote_sequence
SCF:0000225	AC:000187	P30665	P54784	P53091	SP:0000187	SP:0007007	11_24	CF-B-provisional	remote_sequence
SCF:0000226	AC:000187	P30665	P54784	Q08032	SP:0000187	SP:0007008	11_24	CF-B-provisional	remote_sequence
SCF:0000227	AC:000187	P30665	P54784	P29469	SP:0000187	SP:0007009	11_24	CF-B-provisional	remote_sequence
SCF:0000228	AC:000187	P54784	P30665	P24279	SP:0000187	SP:0007010	11_24	CF-B-provisional	medium
SCF:0000229	AC:000187	P54784	P30665	P38132	SP:0000187	SP:0007011	11_24	CF-B-provisional	medium
SCF:0000230	AC:000187	P54784	P30665	P53091	SP:0000187	SP:0007012	11_24	CF-B-provisional	medium
SCF:0000231	AC:000188	A0A140G1Q3	A0A1S4BFK7	A0A1S4D4H1	SP:0000188	SP:0007013	11_24	CF-B-provisional	remote_sequence
SCF:0000232	AC:000190	P62877	Q96L50	Q9BT78	SP:0000190	SP:0007022	11_24	CF-B-provisional	remote_sequence
SCF:0000233	AC:000190	P62877	Q96L50	Q9UNS2	SP:0000190	SP:0007023	11_24	CF-B-provisional	remote_sequence
SCF:0000234	AC:000190	P62877	Q96L50	Q7L5N1	SP:0000190	SP:0007024	11_24	CF-B-provisional	remote_sequence
SCF:0000235	AC:000192	A0A2K1JDR4	A0A2K1JLW2	A0A2K1KU02	SP:0000192	SP:0007028	11_24	CF-B-provisional	high
SCF:0000236	AC:000192	A0A2K1JDR4	A0A2K1JLW2	A0A2K1JC42	SP:0000192	SP:0006902	11_24	CF-B-provisional	medium
SCF:0000237	AC:000193	P0AG63	P0A7G2	P02358	SP:0000193	SP:0007036	11_24	CF-B-provisional	medium
SCF:0000238	AC:000193	P0AG63	P0A7G2	P0A7R9	SP:0000193	SP:0007037	11_24	CF-B-provisional	medium
SCF:0000239	AC:000193	P0AG63	P0A7G2	P0A7X3	SP:0000193	SP:0007038	11_24	CF-B-provisional	medium
SCF:0000240	AC:000194	P14736	P06839	Q00578	SP:0000194	SP:0007042	3_10	CF-B-provisional	remote_sequence
SCF:0000241	AC:000194	P14736	P06839	P32776	SP:0000194	SP:0007043	3_10	CF-B-provisional	remote_sequence
SCF:0000242	AC:000195	F2CW18	F2DAN8	Q43485	SP:0000195	SP:0007045	11_24	CF-B-provisional	medium
SCF:0000243	AC:000195	F2DAN8	F2CW18	F2D0D5	SP:0000195	SP:0007047	11_24	CF-B-provisional	medium
SCF:0000244	AC:000195	F2DAN8	F2CW18	Q43485	SP:0000195	SP:0007048	11_24	CF-B-provisional	medium
SCF:0000245	AC:000198	Q8YQ35	P58568	P58560	SP:0000198	SP:0007055	11_24	CF-B-provisional	remote_sequence
SCF:0000246	AC:000199	D7P6B9	K0J903	D7NIZ2	SP:0000199	SP:0007057	11_24	CF-B-provisional	remote_sequence
SCF:0000247	AC:000199	D7P6B9	K0J903	D8V7I1	SP:0000199	SP:0007058	11_24	CF-B-provisional	remote_sequence
SCF:0000248	AC:000200	P49735	Q9XYU0	Q9VGW6	SP:0000200	SP:0006191	11_24	CF-B-provisional	medium
SCF:0000249	AC:000200	P49735	Q9XYU0	Q9V461	SP:0000200	SP:0006192	11_24	CF-B-provisional	medium
SCF:0000250	AC:000200	Q9XYU0	P49735	Q9XYU1	SP:0000200	SP:0007061	11_24	CF-B-provisional	medium
SCF:0000251	AC:000200	Q9XYU0	P49735	Q9V461	SP:0000200	SP:0007062	11_24	CF-B-provisional	medium
SCF:0000252	AC:000200	Q9XYU0	P49735	Q26454	SP:0000200	SP:0007063	11_24	CF-B-provisional	medium
SCF:0000253	AC:000201	P0AB98	P0ABA4	P0ABA0	SP:0000201	SP:0007064	11_24	CF-B-provisional	remote_sequence
SCF:0000254	AC:000202	P62877	P40337	P63208	SP:0000202	SP:0007073	3_10	CF-B-provisional	remote_sequence
SCF:0000255	AC:000203	P61769	Q6PJ56	P0DTU4	SP:0000203	SP:0007075	3_10	CF-A-provisional	medium
SCF:0000256	AC:000203	P61769	Q6PJ56	P60709	SP:0000203	SP:0007076	3_10	CF-B-provisional	remote_sequence
SCF:0000257	AC:000203	P61769	Q6PJ56	K7N5M4	SP:0000203	SP:0007077	3_10	CF-B-provisional	remote_sequence
SCF:0000258	AC:000203	Q6PJ56	P61769	P01887	SP:0000203	SP:0007078	3_10	CF-B-provisional	high
SCF:0000259	AC:000204	P41806	P23968	P25515	SP:0000204	SP:0006660	11_24	CF-B-provisional	medium
SCF:0000260	AC:000205	E1C9K6	A0A0M3KL13	Q9S7N7	SP:0000205	SP:0007088	11_24	CF-B-provisional	medium
SCF:0000261	AC:000205	E1C9K6	A0A0M3KL13	E1C9L3	SP:0000205	SP:0007089	11_24	CF-B-provisional	medium
SCF:0000262	AC:000208	P36578	Q9BXJ9	Q9NVU7	SP:0000208	SP:0007103	11_24	CF-B-provisional	remote_sequence
SCF:0000263	AC:000208	P36578	Q9BXJ9	Q9BZE4	SP:0000208	SP:0007104	11_24	CF-B-provisional	remote_sequence
SCF:0000264	AC:000208	P36578	Q9BXJ9	Q9Y262	SP:0000208	SP:0007105	11_24	CF-B-provisional	remote_sequence
SCF:0000265	AC:000208	Q9BXJ9	P36578	P50579	SP:0000208	SP:0007106	11_24	CF-B-provisional	remote_sequence
SCF:0000266	AC:000209	P61769	P43627	P43629	SP:0000209	SP:0007111	3_10	CF-A-provisional	high
SCF:0000267	AC:000209	P61769	P43627	Q8N423	SP:0000209	SP:0007112	3_10	CF-B-provisional	remote_sequence
SCF:0000268	AC:000210	P63104	Q15369	P68431	SP:0000210	SP:0007114	3_10	CF-B-provisional	remote_sequence
SCF:0000269	AC:000210	Q15369	P63104	Q13084	SP:0000210	SP:0007117	3_10	CF-B-provisional	remote_sequence
SCF:0000270	AC:000211	A0A4V8H007	A0A4V8GZZ7	A0A4V8GZZ9	SP:0000211	SP:0006975	11_24	CF-B-provisional	high
SCF:0000271	AC:000212	Q2V2P8	Q06675	P38313	SP:0000212	SP:0007126	11_24	CF-B-provisional	remote_sequence
SCF:0000272	AC:000212	Q2V2P8	Q06675	Q12493	SP:0000212	SP:0007128	11_24	CF-B-provisional	remote_sequence
SCF:0000273	AC:000213	A0A4V8H007	A0A4V8H002	A0A4V8GZZ9	SP:0000213	SP:0006975	11_24	CF-B-provisional	medium
SCF:0000274	AC:000214	P47047	Q12277	P38792	SP:0000214	SP:0007133	11_24	CF-B-provisional	remote_sequence
SCF:0000275	AC:000214	Q12277	P47047	Q12149	SP:0000214	SP:0007136	11_24	CF-B-provisional	remote_sequence
SCF:0000276	AC:000216	P01887	Q5R1F1	P01738	SP:0000216	SP:0007145	3_10	CF-A-provisional	medium
SCF:0000277	AC:000216	Q5R1F1	P01887	P04214	SP:0000216	SP:0007147	3_10	CF-B-provisional	remote_sequence
SCF:0000278	AC:000218	P04911	Q12509	P53298	SP:0000218	SP:0007156	11_24	CF-B-provisional	remote_sequence
SCF:0000279	AC:000218	Q12509	P04911	P61830	SP:0000218	SP:0007160	11_24	CF-B-provisional	medium
SCF:0000280	AC:000220	Q5U4U4	Q7ZT47	Q7ZT48	SP:0000220	SP:0007162	11_24	CF-B-provisional	remote_sequence
SCF:0000281	AC:000220	Q7ZT47	Q5U4U4	P55862	SP:0000220	SP:0007165	11_24	CF-B-provisional	remote_sequence
SCF:0000282	AC:000221	A0A2P6TPR7	A0A2P6TZ50	A0A2P6TS63	SP:0000221	SP:0007168	11_24	CF-B-provisional	high
SCF:0000283	AC:000221	A0A2P6TPR7	A0A2P6TZ50	A0A2P6U4K1	SP:0000221	SP:0006264	11_24	CF-B-provisional	medium
SCF:0000284	AC:000221	A0A2P6TPR7	A0A2P6TZ50	A0A2P6TQ14	SP:0000221	SP:0006756	11_24	CF-B-provisional	medium
SCF:0000285	AC:000221	A0A2P6TZ50	A0A2P6TPR7	A0A2P6TT36	SP:0000221	SP:0007169	11_24	CF-B-provisional	medium
SCF:0000286	AC:000221	A0A2P6TZ50	A0A2P6TPR7	A0A2P6TQ14	SP:0000221	SP:0006755	11_24	CF-B-provisional	medium
SCF:0000287	AC:000221	A0A2P6TZ50	A0A2P6TPR7	A0A2P6TS63	SP:0000221	SP:0007170	11_24	CF-B-provisional	medium
SCF:0000288	AC:000222	P60002	O15514	A0A287ADR4	SP:0000222	SP:0007173	11_24	CF-B-provisional	high
SCF:0000289	AC:000223	E3UIU1	M2VTV2	M2XR49	SP:0000223	SP:0007177	11_24	CF-B-provisional	high
SCF:0000290	AC:000223	E3UIU1	M2VTV2	M2XW22	SP:0000223	SP:0007178	11_24	CF-B-provisional	remote_sequence
SCF:0000291	AC:000224	A6QRA1	O81097	Q9FJ98	SP:0000224	SP:0007182	11_24	CF-B-provisional	medium
SCF:0000292	AC:000226	A0A0F6NGI2	P09911	P16002	SP:0000226	SP:0007189	11_24	CF-B-provisional	remote_sequence
SCF:0000293	AC:000226	P09911	A0A0F6NGI2	A0A0F6NFW5	SP:0000226	SP:0007191	11_24	CF-B-provisional	high
SCF:0000294	AC:000227	P20436	P47076	P13393	SP:0000227	SP:0007193	11_24	CF-B-provisional	remote_sequence
SCF:0000295	AC:000227	P20436	P47076	P20433	SP:0000227	SP:0007194	11_24	CF-B-provisional	remote_sequence
SCF:0000296	AC:000227	P20436	P47076	P20435	SP:0000227	SP:0007195	11_24	CF-B-provisional	remote_sequence
SCF:0000297	AC:000228	P40937	Q99638	P12004	SP:0000228	SP:0007197	3_10	CF-B-provisional	remote_sequence
SCF:0000298	AC:000228	Q99638	P40937	P35250	SP:0000228	SP:0006705	3_10	CF-B-provisional	medium
SCF:0000299	AC:000229	P63096	Q07325	P09341	SP:0000229	SP:0007202	3_10	CF-B-provisional	medium
SCF:0000300	AC:000229	P63096	Q07325	P48061	SP:0000229	SP:0007203	3_10	CF-A-provisional	medium
SCF:0000301	AC:000230	P0A8T7	P0ACJ8	P0AGB6	SP:0000230	SP:0006551	3_10	CF-B-provisional	remote_sequence
SCF:0000302	AC:000230	P0A8T7	P0ACJ8	P0A7W1	SP:0000230	SP:0007206	3_10	CF-B-provisional	remote_sequence
SCF:0000303	AC:000230	P0A8T7	P0ACJ8	P0A7V3	SP:0000230	SP:0007207	3_10	CF-B-provisional	remote_sequence
SCF:0000304	AC:000230	P0ACJ8	P0A8T7	P0A8V2	SP:0000230	SP:0007208	3_10	CF-B-provisional	remote_sequence
SCF:0000305	AC:000231	Q9BT73	P60900	P25788	SP:0000231	SP:0007214	11_24	CF-B-provisional	medium
SCF:0000306	AC:000231	Q9BT73	P60900	P28066	SP:0000231	SP:0007215	11_24	CF-B-provisional	remote_sequence
SCF:0000307	AC:000231	Q9BT73	P60900	P25786	SP:0000231	SP:0007216	11_24	CF-B-provisional	remote_sequence
SCF:0000308	AC:000233	P22139	P53063	P41896	SP:0000233	SP:0007222	11_24	CF-B-provisional	remote_sequence
SCF:0000309	AC:000235	P0DOX5	Q8N5F4	B9A064	SP:0000235	SP:0007234	11_24	CF-B-provisional	medium
SCF:0000310	AC:000235	P0DOX5	Q8N5F4	P0DOX7	SP:0000235	SP:0007235	11_24	CF-B-provisional	medium
SCF:0000311	AC:000235	P0DOX5	Q8N5F4	Q6PIL8	SP:0000235	SP:0007236	11_24	CF-B-provisional	medium
SCF:0000312	AC:000235	Q8N5F4	P0DOX5	P01857	SP:0000235	SP:0007237	11_24	CF-B-provisional	high
SCF:0000313	AC:000235	Q8N5F4	P0DOX5	S6B291	SP:0000235	SP:0007238	11_24	CF-B-provisional	high
SCF:0000314	AC:000235	Q8N5F4	P0DOX5	Q6N089	SP:0000235	SP:0007239	11_24	CF-B-provisional	high
SCF:0000315	AC:000236	Q22MV2	Q22R86	Q1HFV9	SP:0000236	SP:0007240	11_24	CF-B-provisional	remote_sequence
SCF:0000316	AC:000236	Q22MV2	Q22R86	W7XJB1	SP:0000236	SP:0007241	11_24	CF-B-provisional	remote_sequence
SCF:0000317	AC:000236	Q22MV2	Q22R86	Q1HFW2	SP:0000236	SP:0007242	11_24	CF-B-provisional	remote_sequence
SCF:0000318	AC:000237	A0A2P6TPV8	A0A2P6TPR7	A0A2P6TT36	SP:0000237	SP:0006752	11_24	CF-B-provisional	medium
SCF:0000319	AC:000237	A0A2P6TPV8	A0A2P6TPR7	A0A2P6TZ50	SP:0000237	SP:0006753	11_24	CF-B-provisional	medium
SCF:0000320	AC:000237	A0A2P6TPV8	A0A2P6TPR7	A0A2P6TS63	SP:0000237	SP:0006754	11_24	CF-B-provisional	medium
SCF:0000321	AC:000240	P38291	Q12530	P28005	SP:0000240	SP:0007249	11_24	CF-B-provisional	remote_sequence
SCF:0000322	AC:000243	O15446	P0DPB6	P61218	SP:0000243	SP:0006300	11_24	CF-B-provisional	remote_sequence
SCF:0000323	AC:000243	P0DPB6	O15446	P05423	SP:0000243	SP:0007259	11_24	CF-B-provisional	remote_sequence
SCF:0000324	AC:000243	P0DPB6	O15446	Q9GZS1	SP:0000243	SP:0007260	11_24	CF-B-provisional	remote_sequence
SCF:0000325	AC:000245	A0A3B6IU74	W5I035	W5BFB7	SP:0000245	SP:0007268	11_24	CF-B-provisional	remote_sequence
SCF:0000326	AC:000246	A0QS97	A0QSD5	A0QSL5	SP:0000246	SP:0007274	11_24	CF-B-provisional	remote_sequence
SCF:0000327	AC:000247	P01887	P04214	P01738	SP:0000247	SP:0007145	3_10	CF-A-provisional	medium
SCF:0000328	AC:000247	P04214	P01887	P01837	SP:0000247	SP:0007282	3_10	CF-B-provisional	remote_sequence
SCF:0000329	AC:000250	P06505	A0A9R0K533	A0A9R0K7U8	SP:0000250	SP:0007254	11_24	CF-B-provisional	remote_sequence
SCF:0000330	AC:000251	O95456	P20618	P28066	SP:0000251	SP:0007300	11_24	CF-B-provisional	medium
SCF:0000331	AC:000251	O95456	P20618	P60900	SP:0000251	SP:0006506	11_24	CF-B-provisional	remote_sequence
SCF:0000332	AC:000251	O95456	P20618	P25789	SP:0000251	SP:0007301	11_24	CF-B-provisional	remote_sequence
SCF:0000333	AC:000251	P20618	O95456	P48556	SP:0000251	SP:0007302	11_24	CF-B-provisional	remote_sequence
SCF:0000334	AC:000251	P20618	O95456	O14818	SP:0000251	SP:0007303	11_24	CF-B-provisional	remote_sequence
SCF:0000335	AC:000255	P92276	A0A2K3E6S5	P12853	SP:0000255	SP:0007322	11_24	CF-B-provisional	remote_sequence
SCF:0000336	AC:000257	A0A2K3CYB6	A8HUP3	A0A2K3DHV6	SP:0000257	SP:0007330	11_24	CF-B-provisional	remote_sequence
SCF:0000337	AC:000258	P0A7W7	P0A7G2	P02358	SP:0000258	SP:0007337	11_24	CF-B-provisional	medium
SCF:0000338	AC:000258	P0A7W7	P0A7G2	P0A7R9	SP:0000258	SP:0007338	11_24	CF-B-provisional	medium
SCF:0000339	AC:000258	P0A7W7	P0A7G2	P0A7X3	SP:0000258	SP:0007339	11_24	CF-B-provisional	medium
SCF:0000340	AC:000259	Q22A67	Q240X9	Q1HGH8	SP:0000259	SP:0007340	11_24	CF-B-provisional	remote_sequence
SCF:0000341	AC:000259	Q22A67	Q240X9	Q24DI9	SP:0000259	SP:0007341	11_24	CF-B-provisional	remote_sequence
SCF:0000342	AC:000259	Q22A67	Q240X9	Q1HFV9	SP:0000259	SP:0007342	11_24	CF-B-provisional	remote_sequence
SCF:0000343	AC:000259	Q240X9	Q22A67	I7M9J2	SP:0000259	SP:0007343	11_24	CF-B-provisional	medium
SCF:0000344	AC:000260	Q6YXQ2	A0A2K1JC42	A0A2K1JLW2	SP:0000260	SP:0007032	11_24	CF-B-provisional	medium
SCF:0000345	AC:000260	Q6YXQ2	A0A2K1JC42	A0A7I4AUU1	SP:0000260	SP:0007345	11_24	CF-B-provisional	medium
SCF:0000346	AC:000260	Q6YXQ2	A0A2K1JC42	A0A7I4A0Q6	SP:0000260	SP:0007346	11_24	CF-B-provisional	remote_sequence
SCF:0000347	AC:000263	E2RXT8	A0A2V3F2U6	A0A069PXX1	SP:0000263	SP:0007356	11_24	CF-B-provisional	remote_sequence
SCF:0000348	AC:000267	Q05541	P38632	Q07913	SP:0000267	SP:0007377	3_10	CF-B-provisional	remote_sequence
SCF:0000349	AC:000268	Q24DJ0	W7WX86	I7MDA9	SP:0000268	SP:0007380	11_24	CF-B-provisional	medium
SCF:0000350	AC:000268	W7WX86	Q24DJ0	Q23YW7	SP:0000268	SP:0007383	11_24	CF-B-provisional	medium
SCF:0000351	AC:000268	W7WX86	Q24DJ0	I7LT80	SP:0000268	SP:0007384	11_24	CF-B-provisional	remote_sequence
SCF:0000352	AC:000272	Q03940	P31376	P53946	SP:0000272	SP:0007400	11_24	CF-B-provisional	remote_sequence
SCF:0000353	AC:000272	Q03940	P31376	Q03388	SP:0000272	SP:0007401	11_24	CF-B-provisional	remote_sequence
SCF:0000354	AC:000273	P30989	P50148	P29992	SP:0000273	SP:0007403	3_10	CF-A-provisional	high
SCF:0000355	AC:000273	P30989	P50148	P63096	SP:0000273	SP:0007404	3_10	CF-B-provisional	high
SCF:0000356	AC:000273	P50148	P30989	P32239	SP:0000273	SP:0007406	3_10	CF-B-provisional	medium
SCF:0000357	AC:000273	P50148	P30989	P49683	SP:0000273	SP:0007407	3_10	CF-B-provisional	medium
SCF:0000358	AC:000273	P50148	P30989	Q969F8	SP:0000273	SP:0007408	3_10	CF-A-provisional	medium
SCF:0000359	AC:000276	A8IH07	A8IXD6	A8IL21	SP:0000276	SP:0006438	11_24	CF-B-provisional	medium
SCF:0000360	AC:000276	A8IH07	A8IXD6	A8IJ60	SP:0000276	SP:0007420	11_24	CF-B-provisional	medium
SCF:0000361	AC:000276	A8IXD6	A8IH07	A8IJ60	SP:0000276	SP:0007421	11_24	CF-B-provisional	medium
SCF:0000362	AC:000276	A8IXD6	A8IH07	A8IL21	SP:0000276	SP:0007422	11_24	CF-B-provisional	remote_sequence
SCF:0000363	AC:000278	P47047	P53256	P38801	SP:0000278	SP:0007430	11_24	CF-B-provisional	remote_sequence
SCF:0000364	AC:000281	Q9BQ15	Q9NV88	Q5TA45	SP:0000281	SP:0006620	11_24	CF-B-provisional	remote_sequence
SCF:0000365	AC:000283	Q14181	Q9H668	P49643	SP:0000283	SP:0007454	3_10	CF-B-provisional	remote_sequence
SCF:0000366	AC:000284	P29496	P54791	P54790	SP:0000284	SP:0007460	11_24	CF-B-provisional	remote_sequence
SCF:0000367	AC:000284	P29496	P54791	P32833	SP:0000284	SP:0007461	11_24	CF-B-provisional	remote_sequence
SCF:0000368	AC:000284	P54791	P29496	P29469	SP:0000284	SP:0007463	11_24	CF-B-provisional	medium
SCF:0000369	AC:000284	P54791	P29496	P24279	SP:0000284	SP:0007464	11_24	CF-B-provisional	medium
SCF:0000370	AC:000284	P54791	P29496	P53091	SP:0000284	SP:0007465	11_24	CF-B-provisional	medium
SCF:0000371	AC:000285	A0A2K9VK88	A0A2K9VK98	A0A2K9VK93	SP:0000285	SP:0007466	11_24	CF-B-provisional	remote_sequence
SCF:0000372	AC:000286	P02309	Q12509	P53298	SP:0000286	SP:0007472	11_24	CF-B-provisional	remote_sequence
SCF:0000373	AC:000286	Q12509	P02309	P61830	SP:0000286	SP:0007160	11_24	CF-B-provisional	medium
SCF:0000374	AC:000287	Q75VY4	Q75VZ0	Q75VY6	SP:0000287	SP:0007476	11_24	CF-B-provisional	high
SCF:0000375	AC:000287	Q75VY4	Q75VZ0	Q75VY8	SP:0000287	SP:0007477	11_24	CF-B-provisional	high
SCF:0000376	AC:000287	Q75VY4	Q75VZ0	Q75VY7	SP:0000287	SP:0007478	11_24	CF-B-provisional	high
SCF:0000377	AC:000287	Q75VZ0	Q75VY4	Q75VY7	SP:0000287	SP:0007479	11_24	CF-B-provisional	high
SCF:0000378	AC:000287	Q75VZ0	Q75VY4	Q75VY6	SP:0000287	SP:0007480	11_24	CF-B-provisional	high
SCF:0000379	AC:000287	Q75VZ0	Q75VY4	Q05093	SP:0000287	SP:0007481	11_24	CF-B-provisional	high
SCF:0000380	AC:000288	P0DOX5	S6B291	P01857	SP:0000288	SP:0007482	11_24	CF-B-provisional	high
SCF:0000381	AC:000288	P0DOX5	S6B291	Q6N089	SP:0000288	SP:0007483	11_24	CF-B-provisional	high
SCF:0000382	AC:000292	P41227	P84098	G1SGX4	SP:0000292	SP:0007503	11_24	CF-B-provisional	medium
SCF:0000383	AC:000292	P84098	P41227	Q9UKD2	SP:0000292	SP:0007505	11_24	CF-B-provisional	medium
SCF:0000384	AC:000294	P62090	Q9SHE8	Q9S831	SP:0000294	SP:0007513	11_24	CF-B-provisional	remote_sequence
SCF:0000385	AC:000294	Q9SHE8	P62090	A4QJG7	SP:0000294	SP:0007516	11_24	CF-B-provisional	high
SCF:0000386	AC:000295	Q96RY7	Q9P2L0	Q8NEZ3	SP:0000295	SP:0007519	3_10	CF-B-provisional	remote_sequence
SCF:0000387	AC:000295	Q9P2L0	Q96RY7	Q8NEZ3	SP:0000295	SP:0007520	3_10	CF-B-provisional	remote_sequence
SCF:0000388	AC:000296	Q8U104	Q8U0Z8	Q8U0Z7	SP:0000296	SP:0007526	11_24	CF-B-provisional	remote_sequence
SCF:0000389	AC:000298	P59768	Q03431	Q16602	SP:0000298	SP:0006113	3_10	CF-B-provisional	medium
SCF:0000390	AC:000298	P59768	Q03431	Q9UP38	SP:0000298	SP:0007530	3_10	CF-B-provisional	remote_sequence
SCF:0000391	AC:000298	P59768	Q03431	P21728	SP:0000298	SP:0006594	3_10	CF-B-provisional	remote_sequence
SCF:0000392	AC:000299	Q2FW16	Q2FW08	Q2FXS8	SP:0000299	SP:0007537	11_24	CF-B-provisional	medium
SCF:0000393	AC:000299	Q2FW16	Q2FW08	Q2FW11	SP:0000299	SP:0007538	11_24	CF-B-provisional	remote_sequence
SCF:0000394	AC:000299	Q2FW16	Q2FW08	Q931G5	SP:0000299	SP:0007539	11_24	CF-B-provisional	remote_sequence
SCF:0000395	AC:000300	A0A0M3KL10	E1C9L2	E1C9L1	SP:0000300	SP:0007540	11_24	CF-B-provisional	remote_sequence
SCF:0000396	AC:000301	W7XJB1	I7M9J2	Q22A67	SP:0000301	SP:0007547	11_24	CF-B-provisional	medium
SCF:0000397	AC:000302	A8J7I9	A8IKI9	A8J5P7	SP:0000302	SP:0007550	11_24	CF-B-provisional	remote_sequence
SCF:0000398	AC:000303	Q9F1K9	Q8DMP8	Q8DHJ2	SP:0000303	SP:0007555	11_24	CF-B-provisional	remote_sequence
SCF:0000399	AC:000303	Q9F1K9	Q8DMP8	D0VWR5	SP:0000303	SP:0007556	11_24	CF-B-provisional	remote_sequence
SCF:0000400	AC:000303	Q9F1K9	Q8DMP8	Q9F1R6	SP:0000303	SP:0007557	11_24	CF-B-provisional	remote_sequence
SCF:0000401	AC:000307	Q7RTV0	O43143	O60231	SP:0000307	SP:0007577	11_24	CF-B-provisional	medium
SCF:0000402	AC:000307	Q7RTV0	O43143	O43290	SP:0000307	SP:0007578	11_24	CF-B-provisional	remote_sequence
SCF:0000403	AC:000307	Q7RTV0	O43143	Q13435	SP:0000307	SP:0007579	11_24	CF-B-provisional	remote_sequence
SCF:0000404	AC:000309	P62877	Q16531	Q86VP6	SP:0000309	SP:0006128	3_10	CF-B-provisional	remote_sequence
SCF:0000405	AC:000309	P62877	Q16531	Q93034	SP:0000309	SP:0007583	3_10	CF-B-provisional	remote_sequence
SCF:0000406	AC:000310	Q6P4I2	Q9NV88	Q5TA45	SP:0000310	SP:0007587	3_10	CF-B-provisional	remote_sequence
SCF:0000407	AC:000311	I0YPL4	I0Z687	I0YST3	SP:0000311	SP:0007589	11_24	CF-B-provisional	remote_sequence
SCF:0000408	AC:000311	I0Z687	I0YPL4	I0YP76	SP:0000311	SP:0007590	11_24	CF-B-provisional	medium
SCF:0000409	AC:000311	I0Z687	I0YPL4	I0YQ46	SP:0000311	SP:0007591	11_24	CF-B-provisional	medium
SCF:0000410	AC:000313	Q85G47	M1UU36	Q85FP8	SP:0000313	SP:0007020	11_24	CF-B-provisional	remote_sequence
SCF:0000411	AC:000316	P19431	A8HPD3	A8HPD0	SP:0000316	SP:0007612	11_24	CF-B-provisional	remote_sequence
SCF:0000412	AC:000316	P19431	A8HPD3	A8HPD7	SP:0000316	SP:0007613	11_24	CF-B-provisional	remote_sequence
SCF:0000413	AC:000316	P19431	A8HPD3	A8HPH1	SP:0000316	SP:0007614	11_24	CF-B-provisional	remote_sequence
SCF:0000414	AC:000317	A0A1S3XP85	A0A1S3YXM6	A0A1S3ZSI0	SP:0000317	SP:0006905	11_24	CF-B-provisional	remote_sequence
SCF:0000415	AC:000317	A0A1S3YXM6	A0A1S3XP85	A0A1S3YEW3	SP:0000317	SP:0007616	11_24	CF-B-provisional	remote_sequence
SCF:0000416	AC:000317	A0A1S3YXM6	A0A1S3XP85	A0A1S3YU01	SP:0000317	SP:0007617	11_24	CF-B-provisional	remote_sequence
SCF:0000417	AC:000319	P20435	Q02792	P22138	SP:0000319	SP:0007620	11_24	CF-B-provisional	remote_sequence
SCF:0000418	AC:000320	C4R7L2	C4QXY9	F2QQ42	SP:0000320	SP:0007627	11_24	CF-B-provisional	remote_sequence
SCF:0000419	AC:000323	Q92966	O15160	Q16533	SP:0000323	SP:0006150	11_24	CF-B-provisional	remote_sequence
SCF:0000420	AC:000324	P27999	P40352	P27692	SP:0000324	SP:0007641	11_24	CF-B-provisional	medium
SCF:0000421	AC:000325	P13183	Q01321	P62894	SP:0000325	SP:0007647	11_24	CF-B-provisional	remote_sequence
SCF:0000422	AC:000328	E9NPW6	I0Z2Y0	I0YQ46	SP:0000328	SP:0006336	11_24	CF-B-provisional	high
SCF:0000423	AC:000328	E9NPW6	I0Z2Y0	I0Z7V3	SP:0000328	SP:0006791	11_24	CF-B-provisional	medium
SCF:0000424	AC:000329	I7MG46	Q24C31	Q23YW7	SP:0000329	SP:0007665	11_24	CF-B-provisional	medium
SCF:0000425	AC:000329	I7MG46	Q24C31	Q23S05	SP:0000329	SP:0007666	11_24	CF-B-provisional	remote_sequence
SCF:0000426	AC:000329	I7MG46	Q24C31	A4VD15	SP:0000329	SP:0007667	11_24	CF-B-provisional	remote_sequence
SCF:0000427	AC:000329	Q24C31	I7MG46	I7LT80	SP:0000329	SP:0007668	11_24	CF-B-provisional	medium
SCF:0000428	AC:000329	Q24C31	I7MG46	Q24DJ0	SP:0000329	SP:0007382	11_24	CF-B-provisional	medium
