triplet_id	ac_id	A	C	D	pdb_assembly	complex_size_bin	core_flag	n_pdb_AC	replicated_AC	A_C_min_heavy	A_D_min_heavy	positive_source	seqid_CD	seqid_CD_bin	family_A	family_C	family_D	score_AD_PLMInteract	score_AC_PLMInteract	delta_PLMInteract	rank_correct_PLMInteract	score_AD_DSCRIPT	score_AC_DSCRIPT	score_AD_TopsyTurvy	score_AC_TopsyTurvy
SCF:0000094	AC:000085	Q24CL2	Q23YW7	Q23S05	8th8-assembly1.cif.gz	11_24	1	2	1	29.163	2.404	PDB_exact_pair_aggregate	0.346900	30_40	Q24CL2	Q23YW7	Q23S05	0.079286	0.008311	0.070975	1.0	0.004184	0.004186	0.256320	0.199943
SCF:0000095	AC:000087	P20339	Q9P2Y5	Q15276	7bl1-assembly1.cif.gz	3_10	1	1	0	12.915	2.504	PDB_exact_pair_aggregate	0.266200	20_30	P20339	Q9P2Y5	Q15276	0.999742	0.999782	-0.000040	0.0	0.004234	0.014225	0.318572	0.278616
SCF:0000096	AC:000089	P63272	P53803	A0A4X1TRS6	8xrm-assembly1.cif.gz	11_24	1	2	1	44.457	2.585	PDB_exact_pair_aggregate	1.000000	ge50	P63272	A0A4X1TRS6	A0A4X1TRS6	0.999624	0.994938	0.004686	1.0	0.027793	0.027794	0.639802	0.639802
SCF:0000097	AC:000091	O95456	P28070	P60900	8yix-assembly1.cif.gz	11_24	1	5	1	27.589	2.485	PDB_exact_pair_aggregate	0.295300	20_30	O95456	P28070	P60900	0.999798	0.999575	0.000223	1.0	0.004180	0.004178	0.627817	0.746537
SCF:0000098	AC:000091	O95456	P28070	P25788	8yix-assembly1.cif.gz	11_24	1	5	1	27.589	2.598	PDB_exact_pair_aggregate	0.288500	20_30	O95456	P28070	P25788	0.999713	0.999575	0.000138	1.0	0.004179	0.004178	0.717718	0.746537
SCF:0000099	AC:000091	O95456	P28070	O14818	8yix-assembly1.cif.gz	11_24	1	5	1	27.589	2.548	PDB_exact_pair_aggregate	0.263800	20_30	O95456	P28070	O14818	0.999776	0.999575	0.000201	1.0	0.004179	0.004178	0.594695	0.746537
SCF:0000100	AC:000091	P28070	O95456	P48556	8yix-assembly1.cif.gz	11_24	1	5	1	27.589	1.960	PDB_exact_pair_aggregate	0.343100	30_40	P28070	O95456	P48556	0.999922	0.999575	0.000347	1.0	0.832167	0.004178	0.761184	0.746537
SCF:0000101	AC:000091	P28070	O95456	O14818	8yix-assembly1.cif.gz	11_24	1	5	1	27.589	2.492	PDB_exact_pair_aggregate	0.291900	20_30	P28070	O95456	O14818	0.999858	0.999575	0.000283	1.0	0.960649	0.004178	0.735551	0.746537
SCF:0000102	AC:000094	P50990	Q99471	O15212	6nrd-assembly1.cif.gz	11_24	1	3	1	19.686	2.617	PDB_exact_pair_aggregate	0.268900	20_30	Q3ZCI9	Q99471	O15212	0.999853	0.999744	0.000109	1.0	0.004193	0.004187	0.334621	0.686882
SCF:0000103	AC:000094	Q99471	P50990	P49368	6nrd-assembly1.cif.gz	11_24	1	3	1	19.686	2.340	PDB_exact_pair_aggregate	0.340600	30_40	Q99471	Q3ZCI9	Q3T0K2	0.999866	0.999744	0.000122	1.0	0.004183	0.004187	0.744918	0.686882
SCF:0000104	AC:000094	Q99471	P50990	P40227	6nrd-assembly1.cif.gz	11_24	1	3	1	19.686	2.722	same_assembly_bridge	0.299400	20_30	Q99471	Q3ZCI9	P40227	0.999866	0.999744	0.000122	1.0	0.004181	0.004187	0.356407	0.686882
SCF:0000105	AC:000095	C4QZ45	C4R7H2	C4QZQ7	7xn7-assembly1.cif.gz	11_24	1	12	1	21.287	2.547	same_assembly_bridge	0.264000	20_30	C4QZ45	C4R7H2	I3LGP4	0.999313	0.989910	0.009403	1.0	0.004177	0.007020	0.568718	0.646780
SCF:0000106	AC:000096	A0A1S3ZQT7	A0A1S3X2G3	A0A1S3YU01	8wa0-assembly1.cif.gz	11_24	1	1	0	52.348	2.499	PDB_exact_pair_aggregate	0.215500	20_30	A0A1S3ZQT7	A0A1S3X2G3	A0A1S3YU01	0.000239	0.003988	-0.003749	0.0	0.004176	0.005885	0.199845	0.113349
SCF:0000107	AC:000097	A0A4V8H005	A0A4V8GZZ7	A0A4V8GZZ9	6igz-assembly1.cif.gz	11_24	1	1	0	42.183	2.655	PDB_exact_pair_aggregate	0.522100	ge50	A0A4V8H005	Q84Y02	A0A4V8GZZ9	0.002379	0.000460	0.001919	1.0	0.166885	0.006612	0.071026	0.173055
SCF:0000108	AC:000097	A0A4V8H005	A0A4V8GZZ7	A0A4V8H001	6igz-assembly1.cif.gz	11_24	1	1	0	42.183	4.298	PDB_exact_pair_aggregate	0.488300	40_50	A0A4V8H005	Q84Y02	Q75VY8	0.004709	0.000460	0.004249	1.0	0.004486	0.006612	0.095903	0.173055
SCF:0000109	AC:000099	P02309	P47128	P02293	8x2z-assembly1.cif.gz	11_24	1	4	1	12.295	2.096	PDB_exact_pair_aggregate	0.244900	20_30	P62805	P47128	O23629	0.999870	0.999858	0.000012	1.0	0.959558	0.004205	0.746221	0.385643
SCF:0000110	AC:000099	P47128	P02309	P61830	8x2z-assembly1.cif.gz	11_24	1	4	1	12.295	2.600	PDB_exact_pair_aggregate	0.375000	30_40	P47128	P62805	P02299	0.935224	0.999858	-0.064634	0.0	0.004194	0.004205	0.249401	0.385643
SCF:0000111	AC:000099	P47128	P02309	Q12692	8x2z-assembly1.cif.gz	11_24	1	4	1	12.295	2.329	PDB_exact_pair_aggregate	0.306800	30_40	P47128	P62805	P0C0S5	0.949768	0.999858	-0.050090	0.0	0.004219	0.004205	0.497410	0.385643
SCF:0000112	AC:000100	G0RZG4	G0S1P1	G0SC21	8pel-assembly1.cif.gz	3_10	1	2	1	9.996	2.755	PDB_exact_pair_aggregate	0.294900	20_30	G0RZG4	G0S1P1	G0SC21	0.999693	0.999263	0.000430	1.0	0.004180	0.004174	0.499636	0.105209
SCF:0000113	AC:000103	Q2FZ25	Q2G113	Q2FW20	7kwg-assembly1.cif.gz	11_24	1	14	1	35.106	4.730	PDB_exact_pair_aggregate	0.353700	30_40	A0QVB8	P21468	Q2FW20	0.999872	0.999622	0.000250	1.0	0.830295	0.007846	0.826798	0.529680
SCF:0000114	AC:000107	P59768	P08913	P21728	7ej0-assembly1.cif.gz	3_10	1	8	1	15.083	3.094	PDB_exact_pair_aggregate	0.422700	40_50	P59768	P08913	P21728	0.999902	0.999889	0.000013	1.0	0.822415	0.263609	0.890002	0.867608
SCF:0000115	AC:000107	P59768	P08913	P28223	7ej0-assembly1.cif.gz	3_10	1	8	1	15.083	2.220	PDB_exact_pair_aggregate	0.415300	40_50	P59768	P08913	P28223	0.999911	0.999889	0.000022	1.0	0.522557	0.263609	0.867291	0.867608
SCF:0000116	AC:000107	P59768	P08913	P41143	7ej0-assembly1.cif.gz	3_10	1	8	1	15.083	2.027	PDB_exact_pair_aggregate	0.356400	30_40	P59768	P08913	P41143	0.999919	0.999889	0.000030	1.0	0.399031	0.263609	0.823162	0.867608
SCF:0000117	AC:000110	Q8DLL4	Q8DKZ4	Q8DL31	6l7o-assembly1.cif.gz	11_24	1	1	0	15.735	2.775	same_assembly_bridge	0.308300	30_40	Q8DLL4	Q8DKZ4	Q8DL31	0.116501	0.012734	0.103767	1.0	0.004179	0.004175	0.498636	0.498883
SCF:0000118	AC:000111	D8V7I7	D7NIZ2	K0J903	6rdf-assembly1.cif.gz	11_24	1	3	1	65.956	2.643	PDB_exact_pair_aggregate	0.276300	20_30	D8V7I7	D7NIZ2	K0J903	0.000241	0.001613	-0.001372	0.0	0.004179	0.004182	0.426124	0.250123
SCF:0000119	AC:000113	P50991	P61758	O15212	6nrb-assembly1.cif.gz	11_24	1	3	1	14.794	2.137	PDB_exact_pair_aggregate	0.269200	20_30	P50991	P61758	O15212	0.999879	0.999252	0.000627	1.0	0.004183	0.008343	0.499210	0.274419
SCF:0000120	AC:000113	P50991	P61758	Q9NQP4	6nrb-assembly1.cif.gz	11_24	1	3	1	14.794	2.640	same_assembly_bridge	0.245500	20_30	P50991	P61758	Q9NQP4	0.999905	0.999252	0.000653	1.0	0.004445	0.008343	0.791117	0.274419
SCF:0000121	AC:000114	P61201	Q9UBF6	P62877	9eg1-assembly1.cif.gz	11_24	1	1	0	35.434	0.626	PDB_exact_pair_aggregate	0.526900	ge50	P61201	P62877	P62877	0.999842	0.998194	0.001648	1.0	0.034015	0.004180	0.757668	0.708224
SCF:0000122	AC:000114	Q9UBF6	P61201	Q9UNS2	9eg1-assembly1.cif.gz	11_24	1	1	0	35.434	2.691	same_assembly_bridge	0.247500	20_30	P62877	P61201	Q9UNS2	0.999352	0.998194	0.001158	1.0	0.497648	0.004180	0.517313	0.708224
SCF:0000123	AC:000116	A0A125YU99	A0A125YS93	A0A125YTU2	9g9t-assembly1.cif.gz	11_24	1	1	0	36.997	2.315	same_assembly_bridge	0.268900	20_30	S7VSS5	S7W617	S7W9J5	0.999777	0.999703	0.000074	1.0	0.009865	0.004788	0.072367	0.783762
SCF:0000124	AC:000118	A0A2K1IAD0	A0A2K1IB10	A9RT62	6l35-assembly1.cif.gz	11_24	1	1	0	40.552	2.638	PDB_exact_pair_aggregate	0.435000	40_50	A8IL32	A0A2K1IB10	A9RT62	0.998431	0.994053	0.004378	1.0	0.037451	0.007767	0.602905	0.602976
SCF:0000125	AC:000118	A0A2K1IB10	A0A2K1IAD0	A0A2K1K0C7	6l35-assembly1.cif.gz	11_24	1	1	0	40.552	2.968	PDB_exact_pair_aggregate	0.299300	20_30	A0A2K1IB10	A8IL32	F2D0D5	0.999900	0.994053	0.005847	1.0	0.066867	0.007767	0.697509	0.602976
SCF:0000126	AC:000119	P25515	P38784	P22203	8eas-assembly1.cif.gz	11_24	1	2	1	20.235	2.675	PDB_exact_pair_aggregate	0.262300	20_30	P25515	P38784	P22203	0.999850	0.000538	0.999312	1.0	0.035881	0.004181	0.728773	0.150206
SCF:0000127	AC:000120	P68135	P02602	P14649	5h53-assembly1.cif.gz	3_10	1	1	0	59.085	2.076	PDB_exact_pair_aggregate	0.682300	ge50	P68134	P02602	P02602	0.126084	0.053770	0.072314	1.0	0.931694	0.858930	0.009447	0.003930
SCF:0000128	AC:000120	P68135	P02602	P0DP26	5h53-assembly1.cif.gz	3_10	1	1	0	59.085	2.635	PDB_exact_pair_aggregate	0.450000	40_50	P68134	P02602	P0DP23	0.732467	0.053770	0.678697	1.0	0.872794	0.858930	0.223355	0.003930
SCF:0000129	AC:000120	P68135	P02602	P68246	5h53-assembly1.cif.gz	3_10	1	1	0	59.085	0.599	PDB_exact_pair_aggregate	0.265300	20_30	P68134	P02602	P68246	0.827757	0.053770	0.773987	1.0	0.005473	0.858930	0.500729	0.003930
SCF:0000130	AC:000121	Q9VLI9	Q9VUZ1	Q9VA95	7b6d-assembly1.cif.gz	3_10	1	4	1	20.978	2.056	PDB_exact_pair_aggregate	0.208000	20_30	Q9VLI9	Q9VUZ1	Q9VA95	0.999787	0.999705	0.000082	1.0	0.004178	0.004174	0.718038	0.550902
SCF:0000131	AC:000122	P01116	Q13617	P07900	8qu8-assembly1.cif.gz	3_10	1	1	0	33.626	3.010	PDB_exact_pair_aggregate	0.270500	20_30	P01116	Q13617	P07900	0.999693	0.061902	0.937791	1.0	0.158900	0.004306	0.699000	0.313806
SCF:0000132	AC:000123	Q96SY0	Q9NV88	Q9NVM9	8rc4-assembly1.cif.gz	11_24	1	3	1	9.299	2.870	same_assembly_bridge	0.294300	20_30	Q96SY0	Q9NV88	Q9NVM9	0.929735	0.999822	-0.070087	0.0	0.004175	0.004175	0.704056	0.736050
SCF:0000133	AC:000123	Q96SY0	Q9NV88	Q9NVR2	8rc4-assembly1.cif.gz	11_24	1	3	1	9.299	2.564	PDB_exact_pair_aggregate	0.261000	20_30	Q96SY0	Q9NV88	Q9NVR2	0.973613	0.999822	-0.026209	0.0	0.004175	0.004175	0.736570	0.736050
SCF:0000134	AC:000124	Q9NVM9	Q9NVR2	Q9NV88	8rc4-assembly1.cif.gz	11_24	1	7	1	18.078	2.341	PDB_exact_pair_aggregate	0.261000	20_30	Q9NVM9	Q9NVR2	Q9NV88	0.883177	0.040808	0.842369	1.0	0.004174	0.004175	0.656508	0.601756
SCF:0000135	AC:000124	Q9NVR2	Q9NVM9	Q9NV88	8rc4-assembly1.cif.gz	11_24	1	7	1	18.078	4.118	PDB_exact_pair_aggregate	0.294300	20_30	Q9NVR2	Q9NVM9	Q9NV88	0.971891	0.040808	0.931083	1.0	0.004175	0.004175	0.734860	0.601756
SCF:0000136	AC:000124	Q9NVR2	Q9NVM9	Q5TA45	8rc4-assembly1.cif.gz	11_24	1	7	1	18.078	2.760	PDB_exact_pair_aggregate	0.265600	20_30	Q9NVR2	Q9NVM9	Q5TA45	0.999564	0.040808	0.958756	1.0	0.004177	0.004175	0.714116	0.601756
SCF:0000137	AC:000125	A0A1S3XP85	A0A1S4BFK7	A0A1S4CE74	8wa1-assembly1.cif.gz	11_24	1	1	0	12.252	2.967	PDB_exact_pair_aggregate	0.474300	40_50	A0A1S3X2G3	A0A1S4BFK7	A0A9R0JBX6	0.000073	0.000055	0.000018	1.0	0.061166	0.037810	0.286742	0.444496
SCF:0000138	AC:000125	A0A1S4BFK7	A0A1S3XP85	A0A1S3YEW3	8wa1-assembly1.cif.gz	11_24	1	1	0	12.252	2.606	PDB_exact_pair_aggregate	0.301900	30_40	A0A1S4BFK7	A0A1S3X2G3	A0A1S3YEW3	0.000104	0.000055	0.000049	1.0	0.005295	0.037810	0.337738	0.444496
SCF:0000139	AC:000126	A0A4V8GZZ6	A0A4V8GZZ7	A0A4V8GZZ9	6igz-assembly1.cif.gz	11_24	1	1	0	36.553	3.083	same_assembly_bridge	0.522100	ge50	Q7DM26	Q84Y02	A0A4V8GZZ9	0.999935	0.999926	0.000009	1.0	0.210106	0.183776	0.753355	0.745785
SCF:0000140	AC:000126	A0A4V8GZZ7	A0A4V8GZZ6	A0A4V8H000	6igz-assembly1.cif.gz	11_24	1	1	0	36.553	2.849	PDB_exact_pair_aggregate	0.508500	ge50	Q84Y02	Q7DM26	A0A4V8H000	0.999941	0.999926	0.000015	1.0	0.318720	0.183776	0.719301	0.745785
SCF:0000141	AC:000126	A0A4V8GZZ7	A0A4V8GZZ6	A0A4V8H001	6igz-assembly1.cif.gz	11_24	1	1	0	36.553	3.726	PDB_exact_pair_aggregate	0.475900	40_50	Q84Y02	Q7DM26	Q75VY8	0.999930	0.999926	0.000004	1.0	0.059190	0.183776	0.744772	0.745785
SCF:0000142	AC:000126	A0A4V8GZZ7	A0A4V8GZZ6	A0A4V8GZZ9	6igz-assembly1.cif.gz	11_24	1	1	0	36.553	3.081	same_assembly_bridge	0.458100	40_50	Q84Y02	Q7DM26	A0A4V8GZZ9	0.999938	0.999926	0.000012	1.0	0.606979	0.183776	0.696143	0.745785
SCF:0000143	AC:000127	Q3B726	O15446	Q9GZS1	7oba-assembly1.cif.gz	11_24	1	1	0	25.450	1.758	PDB_exact_pair_aggregate	0.240500	20_30	Q3B726	O15446	Q9GZS1	0.999829	0.999904	-0.000075	0.0	0.031154	0.004176	0.618964	0.617729
SCF:0000144	AC:000129	P07305	P62805	P04908	9ipu-assembly1.cif.gz	11_24	1	9	1	8.062	2.719	PDB_exact_pair_aggregate	0.314600	30_40	P07305	P62805	P0C0S5	0.997058	0.999877	-0.002819	0.0	0.973902	0.980777	0.776157	0.816899
SCF:0000145	AC:000129	P62805	P07305	P10412	9ipu-assembly1.cif.gz	11_24	1	9	1	8.062	2.393	PDB_exact_pair_aggregate	0.486900	40_50	P62805	P07305	P10412	0.999521	0.999877	-0.000356	0.0	0.972371	0.980777	0.745402	0.816899
SCF:0000146	AC:000129	P62805	P07305	A0A1B8Y854	9ipu-assembly1.cif.gz	11_24	1	9	1	8.062	2.494	PDB_exact_pair_aggregate	0.523000	ge50	P62805	P07305	A0A1B8Y854	0.999889	0.999877	0.000012	1.0	0.979683	0.980777	0.677240	0.816899
SCF:0000147	AC:000129	P62805	P07305	P33778	9ipu-assembly1.cif.gz	11_24	1	9	1	8.062	2.136	PDB_exact_pair_aggregate	0.383200	30_40	P62805	P07305	O23629	0.999872	0.999877	-0.000005	0.0	0.879357	0.980777	0.692432	0.816899
SCF:0000148	AC:000132	P20436	P32910	P29055	6tut-assembly1.cif.gz	11_24	1	25	1	91.752	2.021	PDB_exact_pair_aggregate	0.283800	20_30	C4R273	P32910	P29055	0.999894	0.999923	-0.000029	0.0	0.454338	0.100525	0.568829	0.745738
SCF:0000149	AC:000132	P20436	P32910	P46669	6tut-assembly1.cif.gz	11_24	1	25	1	91.752	2.244	PDB_exact_pair_aggregate	0.278100	20_30	C4R273	P32910	P46669	0.421331	0.999923	-0.578592	0.0	0.004178	0.100525	0.536443	0.745738
SCF:0000150	AC:000132	P20436	P32910	P07703	6tut-assembly1.cif.gz	11_24	1	25	1	91.752	2.255	PDB_exact_pair_aggregate	0.271700	20_30	C4R273	P32910	P07703	0.999765	0.999923	-0.000158	0.0	0.004324	0.100525	0.530783	0.745738
SCF:0000151	AC:000133	A0T0V1	B8CEQ3	B8C770	8zet-assembly1.cif.gz	11_24	1	3	1	37.214	3.481	PDB_exact_pair_aggregate	0.391600	30_40	Q55329	B8CEQ3	B8C770	0.997928	0.992481	0.005447	1.0	0.004668	0.015944	0.181950	0.019313
SCF:0000152	AC:000133	A0T0V1	B8CEQ3	B8C2K6	8zet-assembly1.cif.gz	11_24	1	3	1	37.214	3.234	PDB_exact_pair_aggregate	0.372700	30_40	Q55329	B8CEQ3	B8C2K6	0.998630	0.992481	0.006149	1.0	0.004478	0.015944	0.065414	0.019313
SCF:0000153	AC:000133	B8CEQ3	A0T0V1	A0T0S1	8zet-assembly1.cif.gz	11_24	1	3	1	37.214	3.557	PDB_exact_pair_aggregate	0.291700	20_30	B8CEQ3	Q55329	A0T0S1	0.998782	0.992481	0.006301	1.0	0.004186	0.015944	0.003166	0.019313
SCF:0000154	AC:000135	Q9NQP4	Q99832	P50991	6nrd-assembly1.cif.gz	11_24	1	3	1	91.298	2.812	same_assembly_bridge	0.367000	30_40	Q9NQP4	Q99832	P50991	0.999905	0.999846	0.000059	1.0	0.004445	0.004257	0.791117	0.579932
SCF:0000155	AC:000136	P39933	Q12308	P32367	8ffz-assembly1.cif.gz	3_10	1	1	0	20.853	2.798	PDB_exact_pair_aggregate	0.336100	30_40	P39933	Q12308	P32367	0.072501	0.000070	0.072431	1.0	0.004174	0.004174	0.029229	0.401717
SCF:0000156	AC:000138	A0A2P6TPV8	A0A2P6TQ14	A0A2P6TT36	7a4p-assembly1.cif.gz	11_24	1	2	1	33.479	3.584	PDB_exact_pair_aggregate	0.495100	40_50	A0A2P6TPV8	A0A2P6TQ14	Q7DM26	0.001161	0.008390	-0.007229	0.0	0.004243	0.004190	0.606168	0.650320
SCF:0000157	AC:000138	A0A2P6TPV8	A0A2P6TQ14	A0A2P6TZ50	7a4p-assembly1.cif.gz	11_24	1	2	1	33.479	2.461	same_assembly_bridge	0.473900	40_50	A0A2P6TPV8	A0A2P6TQ14	Q84Y02	0.002432	0.008390	-0.005958	0.0	0.004194	0.004190	0.682024	0.650320
SCF:0000158	AC:000139	D5MAL3	Q32904	Q41038	6zxs-assembly1.cif.gz	11_24	1	6	1	21.407	2.545	PDB_exact_pair_aggregate	0.448300	40_50	Q55329	A0A2K1IB10	F2D0D5	0.156815	0.501037	-0.344222	0.0	0.006629	0.064621	0.616487	0.655417
SCF:0000159	AC:000140	P56768	Q949Q5	Q9SUI6	8j6z-assembly1.cif.gz	11_24	1	1	0	36.447	2.330	PDB_exact_pair_aggregate	0.423100	40_50	E9NPX1	B6SQZ7	A0A2K1JDR4	0.003827	0.075006	-0.071179	0.0	0.004331	0.004174	0.604587	0.374285
SCF:0000160	AC:000140	P56768	Q949Q5	Q9SUI7	8j6z-assembly1.cif.gz	11_24	1	1	0	36.447	2.941	PDB_exact_pair_aggregate	0.384600	30_40	E9NPX1	B6SQZ7	A0A2K1JDR4	0.004928	0.075006	-0.070078	0.0	0.019560	0.004174	0.652226	0.374285
SCF:0000161	AC:000142	P12356	Q75VY9	Q05093	7bgi-assembly1.cif.gz	11_24	1	6	1	31.746	3.149	PDB_exact_pair_aggregate	0.500000	ge50	P12356	I0YPL4	Q7DM26	0.999451	0.999767	-0.000316	0.0	0.010035	0.004195	0.605325	0.096037
SCF:0000162	AC:000142	P12356	Q75VY9	Q7DM26	7bgi-assembly1.cif.gz	11_24	1	6	1	31.746	2.855	PDB_exact_pair_aggregate	0.500000	ge50	P12356	I0YPL4	Q7DM26	0.999065	0.999767	-0.000702	0.0	0.010435	0.004195	0.534979	0.096037
SCF:0000163	AC:000142	Q75VY9	P12356	Q75VY8	7bgi-assembly1.cif.gz	11_24	1	6	1	31.746	3.207	PDB_exact_pair_aggregate	0.339400	30_40	I0YPL4	P12356	Q75VY8	0.999912	0.999767	0.000145	1.0	0.009270	0.004195	0.782068	0.096037
SCF:0000164	AC:000143	E1C9K6	E1C9K9	A0A0M3KL10	4rku-assembly1.cif.gz	11_24	1	2	1	41.740	2.293	PDB_exact_pair_aggregate	0.913000	ge50	B8LEQ8	E1C9K9	A0A0M3KL10	0.995031	0.995168	-0.000137	0.0	0.751162	0.004262	0.021363	0.013714
SCF:0000165	AC:000144	Q12330	Q08920	Q07930	6n7p-assembly1.cif.gz	11_24	1	1	0	24.919	3.364	PDB_exact_pair_aggregate	0.293000	20_30	Q12330	Q08920	Q07930	0.949864	0.997835	-0.047971	0.0	0.004229	0.937373	0.740942	0.705013
SCF:0000166	AC:000144	Q12330	Q08920	P40018	6n7p-assembly1.cif.gz	11_24	1	1	0	24.919	2.296	PDB_exact_pair_aggregate	0.282300	20_30	Q12330	Q08920	P40018	0.999756	0.997835	0.001921	1.0	0.842032	0.937373	0.677331	0.705013
SCF:0000167	AC:000144	Q12330	Q08920	P53277	6n7p-assembly1.cif.gz	11_24	1	1	0	24.919	2.418	PDB_exact_pair_aggregate	0.268900	20_30	Q12330	Q08920	P53277	0.989255	0.997835	-0.008580	0.0	0.026258	0.937373	0.698734	0.705013
SCF:0000168	AC:000145	E9NPW6	I0YPL4	I0YQ46	9kqp-assembly1.cif.gz	11_24	1	1	0	19.909	3.297	PDB_exact_pair_aggregate	0.432400	40_50	Q55329	I0YPL4	Q84Y02	0.999763	0.796004	0.203759	1.0	0.004760	0.004540	0.648577	0.170012
SCF:0000169	AC:000146	A0A063XCP1	A0A063X781	A0A063X754	9p4i-assembly1.cif.gz	11_24	1	1	0	43.350	2.609	PDB_exact_pair_aggregate	0.315200	30_40	P0A0F8	A0A063X781	A0A063X754	0.999812	0.999880	-0.000068	0.0	0.639593	0.762195	0.730044	0.000023
SCF:0000170	AC:000146	A0A063XCP1	A0A063X781	A0A063XCH0	9p4i-assembly1.cif.gz	11_24	1	1	0	43.350	3.605	PDB_exact_pair_aggregate	0.283000	20_30	P0A0F8	A0A063X781	A0A063XCH0	0.999902	0.999880	0.000022	1.0	0.594459	0.762195	0.884611	0.000023
SCF:0000171	AC:000148	Q00403	O15514	P61218	5iyc-assembly1.cif.gz	11_24	1	10	1	24.886	3.122	PDB_exact_pair_aggregate	0.285700	20_30	Q00403	Q9VEA5	A0A4X1VEK9	0.999937	0.999937	0.000000	0.5	0.100507	0.008644	0.640188	0.730101
SCF:0000172	AC:000148	Q00403	O15514	A0A4X1VEK9	5iyc-assembly1.cif.gz	11_24	1	10	1	24.886	3.279	PDB_exact_pair_aggregate	0.285700	20_30	Q00403	Q9VEA5	A0A4X1VEK9	0.999937	0.999937	0.000000	0.5	0.116137	0.008644	0.636574	0.730101
SCF:0000173	AC:000148	Q00403	O15514	Q15543	5iyc-assembly1.cif.gz	11_24	1	10	1	24.886	3.999	PDB_exact_pair_aggregate	0.237500	20_30	Q00403	Q9VEA5	Q15543	0.997754	0.999937	-0.002183	0.0	0.004220	0.008644	0.698202	0.730101
SCF:0000174	AC:000150	P0A431	P59087	Q8DIN9	5h2f-assembly1.cif.gz	11_24	1	60	1	9.836	4.773	PDB_exact_pair_aggregate	0.333300	30_40	P0A431	Q7DGD4	P12239	0.000916	0.000251	0.000665	1.0	0.004222	0.004201	0.000380	0.000401
SCF:0000175	AC:000150	P0A431	P59087	Q8DJZ6	5h2f-assembly1.cif.gz	11_24	1	60	1	9.836	2.749	PDB_exact_pair_aggregate	0.409100	40_50	P0A431	Q7DGD4	P12240	0.000248	0.000251	-0.000003	0.0	0.004614	0.004201	0.000137	0.000401
SCF:0000176	AC:000153	Q01667	Q8LCQ4	Q9C639	7wfd-assembly1.cif.gz	11_24	1	2	1	40.560	2.253	PDB_exact_pair_aggregate	0.497700	40_50	A0A9R0J8B1	F2D0D5	Q84Y02	0.999928	0.999918	0.000010	1.0	0.748940	0.214868	0.658343	0.714371
SCF:0000177	AC:000153	Q01667	Q8LCQ4	Q9SQL2	7wfd-assembly1.cif.gz	11_24	1	2	1	40.560	2.304	PDB_exact_pair_aggregate	0.468500	40_50	A0A9R0J8B1	F2D0D5	Q84Y02	0.999917	0.999918	-0.000001	0.0	0.634292	0.214868	0.638737	0.714371
SCF:0000178	AC:000153	Q01667	Q8LCQ4	P27521	7wfd-assembly1.cif.gz	11_24	1	2	1	40.560	2.369	same_assembly_bridge	0.439500	40_50	A0A9R0J8B1	F2D0D5	Q84Y02	0.999916	0.999918	-0.000002	0.0	0.384585	0.214868	0.624524	0.714371
SCF:0000179	AC:000153	Q8LCQ4	Q01667	P27521	7wfd-assembly1.cif.gz	11_24	1	2	1	40.560	2.605	same_assembly_bridge	0.461200	40_50	F2D0D5	A0A9R0J8B1	Q84Y02	0.999898	0.999918	-0.000020	0.0	0.057802	0.214868	0.694649	0.714371
SCF:0000180	AC:000153	Q8LCQ4	Q01667	Q9SY97	7wfd-assembly1.cif.gz	11_24	1	2	1	40.560	2.376	PDB_exact_pair_aggregate	0.447500	40_50	F2D0D5	A0A9R0J8B1	A0A2K1IB10	0.999914	0.999918	-0.000004	0.0	0.119164	0.214868	0.704079	0.714371
SCF:0000181	AC:000153	Q8LCQ4	Q01667	Q94AQ8	7wfd-assembly1.cif.gz	11_24	1	2	1	40.560	3.309	PDB_exact_pair_aggregate	0.302400	30_40	F2D0D5	A0A9R0J8B1	Q94AQ8	0.000595	0.999918	-0.999323	0.0	0.004217	0.214868	0.419378	0.714371
SCF:0000182	AC:000156	P59768	Q9GZQ6	P41145	9vi9-assembly1.cif.gz	3_10	1	2	1	16.987	2.295	PDB_exact_pair_aggregate	0.353100	30_40	P59768	Q9GZQ6	P41143	0.999916	0.999918	-0.000002	0.0	0.312754	0.154314	0.829054	0.838420
SCF:0000183	AC:000156	P59768	Q9GZQ6	Q9UPC5	9vi9-assembly1.cif.gz	3_10	1	2	1	16.987	2.390	PDB_exact_pair_aggregate	0.335500	30_40	P59768	Q9GZQ6	Q9UPC5	0.999910	0.999918	-0.000008	0.0	0.071350	0.154314	0.884524	0.838420
SCF:0000184	AC:000158	P0A7W7	P69222	P0A7T7	9ss2-assembly1.cif.gz	11_24	1	9	1	54.935	2.287	PDB_exact_pair_aggregate	0.309500	30_40	Q83ER2	Q5SHR1	A0A2V3DLV3	0.999911	0.999732	0.000179	1.0	0.758210	0.117883	0.773896	0.348067
SCF:0000185	AC:000158	P0A7W7	P69222	P0A7R5	9ss2-assembly1.cif.gz	11_24	1	9	1	54.935	2.605	PDB_exact_pair_aggregate	0.275900	20_30	Q83ER2	Q5SHR1	P21471	0.999931	0.999732	0.000199	1.0	0.901216	0.117883	0.734213	0.348067
