triplet_id	assembly_size_stratum	ac_id	anchor	negative_partner_c	positive_partner_d	positive_source	positive_example_evidence	positive_min_heavy_a	positive_binding_assemblies	positive_distinct_pdb_count	positive_interface_status	anchor_tax_id	c_tax_id	d_tax_id	all_role_shared_tax	sequence_identity	sequence_coverage_c	sequence_coverage_d	sequence_aligned_residues	sequence_similarity_bin	domain_similarity_status	structure_similarity_status	positive_rank_for_ac_orientation	ac_structure_file	ac_chain_anchor	ac_chain_negative	ac_min_heavy_a	ac_min_cb_or_ca_a	ac_mutual_nearest	ac_structure_grade_provisional	negative_label_semantics	counterfactual_grade_provisional	training_pool_status	leakage_control_status
SCF:0000047	11_24	AC:000042	A0A2K3DG79	A8J353	A8INX1	same_assembly_bridge	7ekq-assembly1.cif.gz:S-A	4.667	1	1	same_assembly_bridge_small_interface	3055	3055	3055	1	0.3000	0.7787	0.6714	190	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7ekq-assembly1.cif.gz	S	O	49.564	50.895	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000048	11_24	AC:000042	A0A2K3DG79	A8J353	A8IJ60	PDB_exact_pair_aggregate	7ekq-assembly1.cif.gz:C-S	2.494	1	1	single_exact_PDB_contact_interface_size_pending	3055	3055	3055	1	0.2474	0.7951	0.5623	194	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	7ekq-assembly1.cif.gz	S	O	49.564	50.895	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000049	11_24	AC:000042	A8J353	A0A2K3DG79	A8INX1	same_assembly_bridge	7ekq-assembly1.cif.gz:O-A	4.185	2	2	same_assembly_bridge_small_interface	3055	3055	3055	1	0.3151	0.6759	0.5159	146	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7ekq-assembly1.cif.gz	O	S	49.564	50.895	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000050	11_24	AC:000044	Q9TM20	Q9TM22	Q9TM21	PDB_exact_pair_aggregate	4yuu-assembly3.cif.gz:TA-UA	3.320	4	1	single_exact_PDB_contact_interface_size_pending	2771	2771	2771	1	0.3333	0.7895	0.6977	30	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	4yuu-assembly2.cif.gz	Y	EA	34.139	38.948	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000051	11_24	AC:000046	A0QVB8	A0R550	A0QSL6	PDB_exact_pair_aggregate	9e0n-assembly1.cif.gz:JA-SA	3.863	1	17	repeated_exact_PDB_contact_interface_size_pending	246196	246196	246196	1	0.2887	0.9604	0.7029	97	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8wif-assembly1.cif.gz	U	N	21.930	23.352	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000052	11_24	AC:000046	A0QVB8	A0R550	A0QSP9	PDB_exact_pair_aggregate	6dzk-assembly1.cif.gz:I-V	3.346	1	16	repeated_exact_PDB_contact_interface_size_pending	246196	246196	246196	1	0.2824	0.8416	0.5667	85	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8wif-assembly1.cif.gz	U	N	21.930	23.352	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000053	11_24	AC:000046	A0R550	A0QVB8	A0QSD7	same_assembly_bridge	8wif-assembly1.cif.gz:N-C	2.827	6	7	same_assembly_bridge_small_interface	246196	246196	246196	1	0.3122	0.6823	0.6873	189	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8wif-assembly1.cif.gz	N	U	21.930	23.352	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000054	11_24	AC:000048	Q2G111	Q2G2Q1	Q2G2Q4	PDB_exact_pair_aggregate	8byv-assembly1.cif.gz:R-U	4.221	1	1	single_exact_PDB_contact_interface_size_pending	93061	93061	93061	1	0.2571	0.7865	0.6034	70	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8bh7-assembly1.cif.gz	T	Q	17.239	20.624	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000055	11_24	AC:000048	Q2G2Q1	Q2G111	Q2FW10	PDB_exact_pair_aggregate	9t4r-assembly1.cif.gz:O-S	2.664	1	15	repeated_exact_PDB_contact_interface_size_pending	93061	93061	93061	1	0.3000	0.6250	0.5435	50	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8bh7-assembly1.cif.gz	Q	T	17.239	20.624	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000056	11_24	AC:000049	P04637	P61218	P04908	PDB_exact_pair_aggregate	9r2m-assembly1.cif.gz:G-N	4.130	3	6	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.3425	0.5748	0.5615	73	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6xre-assembly1.cif.gz	M	F	44.077	46.674	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000057	11_24	AC:000049	P61218	P04637	O15446	PDB_exact_pair_aggregate	7oba-assembly1.cif.gz:F-N	2.910	1	1	single_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.3475	0.6590	0.5078	259	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6xre-assembly1.cif.gz	F	M	44.077	46.674	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000058	11_24	AC:000050	P21471	P21476	P21473	same_assembly_bridge	8cdv-assembly1.cif.gz:K-O	2.485	1	23	same_assembly_bridge_small_interface	224308	224308	224308	1	0.3137	0.5543	0.5730	51	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8cdv-assembly1.cif.gz	K	R	17.451	23.420	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000059	11_24	AC:000050	P21471	P21476	P21468	PDB_exact_pair_aggregate	7o5b-assembly1.cif.gz:J-PA	3.287	1	22	repeated_exact_PDB_contact_interface_size_pending	224308	224308	224308	1	0.3125	0.5217	0.5053	48	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8cdv-assembly1.cif.gz	K	R	17.451	23.420	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000060	11_24	AC:000050	P21471	P21476	P21472	PDB_exact_pair_aggregate	8r55-assembly1.cif.gz:J-L	3.717	1	23	repeated_exact_PDB_contact_interface_size_pending	224308	224308	224308	1	0.2877	0.7935	0.5290	73	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	8cdv-assembly1.cif.gz	K	R	17.451	23.420	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000061	11_24	AC:000050	P21476	P21471	P12874	PDB_exact_pair_aggregate	8cdv-assembly1.cif.gz:Q-R	2.773	4	22	repeated_exact_PDB_contact_interface_size_pending	224308	224308	224308	1	0.2778	0.5294	0.6207	54	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8cdv-assembly1.cif.gz	R	K	17.451	23.420	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000062	3_10	AC:000051	P49005	P39748	Q15054	PDB_exact_pair_aggregate	3e0j-assembly4.cif.gz:A-B	2.338	10	7	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.2783	0.8132	0.6631	309	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6tnz-assembly1.cif.gz	B	H	49.467	54.951	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000063	11_24	AC:000052	Q13426	Q9NP87	Q9UGP5	PDB_exact_pair_aggregate	9gd7-assembly1.cif.gz:A-D	2.601	1	1	single_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.3575	0.8947	0.7687	442	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9n81-assembly1.cif.gz	D	M	44.251	52.221	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000064	11_24	AC:000052	Q13426	Q9NP87	Q8IW19	PDB_exact_pair_aggregate	5e50-assembly1.cif.gz:A-D	2.537	2	1	single_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.2500	0.6073	0.5871	300	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	9n81-assembly1.cif.gz	D	M	44.251	52.221	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000065	11_24	AC:000053	P07839	Q75VY9	P12356	PDB_exact_pair_aggregate	7wzn-assembly1.cif.gz:F-G	2.994	1	1	single_exact_PDB_contact_interface_size_pending	3055	3055	3055	1	0.3209	0.5019	0.5903	134	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7wzn-assembly1.cif.gz	G	I	24.181	25.014	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000066	3_10	AC:000054	O43402	Q9NPA0	Q9P0I2	same_assembly_bridge	8j0o-assembly1.cif.gz:H-C	2.274	8	9	same_assembly_bridge_small_interface	9606	9606	9606	1	0.2375	0.6612	0.6130	160	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8j0o-assembly1.cif.gz	H	G	50.964	52.966	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000067	11_24	AC:000055	E9NPS7	I0YQ46	I0YPL4	PDB_exact_pair_aggregate	9kqp-assembly1.cif.gz:A-N	2.519	1	1	single_exact_PDB_contact_interface_size_pending	574566	574566	574566	1	0.4324	0.8706	0.9024	222	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	9kqp-assembly1.cif.gz	A	P	11.714	14.147	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000068	11_24	AC:000055	E9NPS7	I0YQ46	I0Z687	PDB_exact_pair_aggregate	9kqp-assembly1.cif.gz:A-R	2.889	2	2	repeated_exact_PDB_contact_interface_size_pending	574566	574566	574566	1	0.3060	0.5255	0.6381	134	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	9kqp-assembly1.cif.gz	A	P	11.714	14.147	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000069	11_24	AC:000056	P29256	P09192	Q55274	PDB_exact_pair_aggregate	7umh-assembly1.cif.gz:FA-OA	3.239	2	2	repeated_exact_PDB_contact_interface_size_pending	1111708	1111708	1111708	1	0.3842	0.5767	0.5936	203	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8am5-assembly1.cif.gz	L	B	57.258	60.577	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000070	11_24	AC:000057	C4R3Z5	C4R5R1	C4QZQ7	PDB_exact_pair_aggregate	6a5r-assembly1.cif.gz:B-K	2.248	45	43	repeated_exact_PDB_contact_interface_size_pending	644223	644223	644223	1	0.3048	0.7062	0.5721	702	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8yfq-assembly1.cif.gz	K	P	24.009	29.888	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000071	11_24	AC:000057	C4R3Z5	C4R5R1	C4R370	PDB_exact_pair_aggregate	7wbx-assembly1.cif.gz:K-R	2.372	24	25	repeated_exact_PDB_contact_interface_size_pending	644223	644223	644223	1	0.2982	0.6107	0.6685	607	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8yfq-assembly1.cif.gz	K	P	24.009	29.888	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000072	11_24	AC:000057	C4R3Z5	C4R5R1	F2QUC3	PDB_exact_pair_aggregate	5xog-assembly1.cif.gz:K-Q	2.408	1	1	single_exact_PDB_contact_interface_size_pending	644223	644223	981350	0	0.2982	0.6107	0.6685	607	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	8yfq-assembly1.cif.gz	K	P	24.009	29.888	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000073	3_10	AC:000058	O14810	P60880	P32851	PDB_exact_pair_aggregate	3rl0-assembly3.cif.gz:IA-J	2.304	9	2	repeated_exact_PDB_contact_interface_size_pending	9606	9606	10116	0	0.3432	0.8204	0.5868	169	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	3rl0-assembly5.cif.gz	KA	T	9.031	14.974	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000074	3_10	AC:000058	P60880	O14810	P63041	PDB_exact_pair_aggregate	1kil-assembly1.cif.gz:D-E	3.279	1	1	single_exact_PDB_contact_interface_size_pending	9606	9606	10116	0	0.9701	1.0000	1.0000	134	high	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	3rl0-assembly5.cif.gz	T	KA	9.031	14.974	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000075	11_24	AC:000063	O19882	O19928	Q9TM46	PDB_exact_pair_aggregate	4yuu-assembly3.cif.gz:RA-WA	2.649	4	1	single_exact_PDB_contact_interface_size_pending	2771	2771	2771	1	0.3132	0.7466	0.8261	380	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	4yuu-assembly2.cif.gz	BA	V	35.097	37.477	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000076	11_24	AC:000064	Q12464	P31376	Q03388	same_assembly_bridge	9b1e-assembly1.cif.gz:F-B	2.690	2	3	same_assembly_bridge_interface_pass	559292	559292	559292	1	0.2808	0.8432	0.6629	527	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	9b1e-assembly1.cif.gz	F	K	43.333	47.047	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000077	11_24	AC:000068	O94646	O94376	O13964	PDB_exact_pair_aggregate	5u0s-assembly1.cif.gz:H-I	2.303	1	3	repeated_exact_PDB_contact_interface_size_pending	284812	284812	284812	1	0.3210	0.5870	0.6694	81	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	5n9j-assembly1.cif.gz	J	D	25.531	27.846	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000078	11_24	AC:000068	O94646	O94376	O14010	PDB_exact_pair_aggregate	5n9j-assembly1.cif.gz:J-O	2.798	1	2	repeated_exact_PDB_contact_interface_size_pending	284812	284812	284812	1	0.2903	0.6739	0.6838	93	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	5n9j-assembly1.cif.gz	J	D	25.531	27.846	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000079	3_10	AC:000070	Q9UKF6	Q969L4	P62318	PDB_exact_pair_aggregate	6v4x-assembly1.cif.gz:A-H	4.694	4	4	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.2391	0.7480	0.7302	92	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6v4x-assembly1.cif.gz	H	C	19.473	25.991	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000080	3_10	AC:000070	Q9UKF6	Q969L4	P62308	same_assembly_bridge	6v4x-assembly1.cif.gz:H-G	2.569	4	4	same_assembly_bridge_interface_pass	9606	9606	9606	1	0.2239	0.5447	0.8816	67	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	6v4x-assembly1.cif.gz	H	C	19.473	25.991	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0000081	3_10	AC:000074	G0RZG4	G0SCD1	G0SC21	PDB_exact_pair_aggregate	8pel-assembly1.cif.gz:B-E	2.755	2	2	repeated_exact_PDB_contact_interface_size_pending	759272	759272	759272	1	0.3131	0.7674	0.6972	198	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8r1o-assembly1.cif.gz	E	D	12.760	20.670	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-A-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
