unified_triplet_id	evidence_route	negative_audit_label	negative_provisional_tier	structure_assembly_size_stratum	sequence_similarity_tier	sequence_identity_pct	min_tm	tmvec_proxy_score	negative_construct_or_isoform_scope_flag	ac_pair_key	ad_pair_key	sequence_complete	missing_roles	pilot_stratum	sampling_priority
CFPPI:LIT:001370475	protnegdb_literature_noninteraction	broad	entity_mapping_review		moderate_ge20_mincov40	28.300	0.4960		0	P25445|P50591	P25445|P48023	1			
CFPPI:LIT:000800500	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	38.500	0.4435		1	P08620|P26022	P09038|P26022	1			
CFPPI:LIT:000172315	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	36.200	0.2990		0	Q13569|Q15596	Q13569|Q15788	1			
CFPPI:LIT:001762180	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	22.200	0.3365		1	O43683|Q8NG31	O60566|Q8NG31	1			
CFPPI:LIT:000804835	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	71.700	0.4583		0	P11362|P51812	P21802|P51812	1			
CFPPI:LIT:000555385	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	46.900	0.6699		1	P00533|P31749	P00533|P23443	1			
CFPPI:LIT:001523367	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	37.000	0.3616		1	P43699|P84022	P43699|Q13485	1			
CFPPI:LIT:000069734	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	41.300	0.7249		1	Q8VI63|Q9NRM7	Q7L9L4|Q9NRM7	1			
CFPPI:LIT:000392022	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	84.100	0.4171		1	O75970|Q61483	Q61483|Q8VBX6	1			
CFPPI:LIT:001493231	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	24.000	0.4097		1	P53667|Q13873	Q07174|Q13873	1			
CFPPI:LIT:001924675	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	37.900	0.4997		1	O60353|P56704	P56704|Q13467	1			
CFPPI:LIT:000414756	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	66.500	0.8021		1	P02768|Q61559	P02768|P55899	1			
CFPPI:LIT:000775505	protnegdb_literature_noninteraction	broad	entity_mapping_review		near_identical_ge90_mincov80	99.000	0.4553		1	P09429|Q9QUK6	P12682|Q9QUK6	1			
CFPPI:LIT:001367271	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	25.200	0.6174		0	P01584|P14778	P01584|Q9NPH3	1			
CFPPI:LIT:000746932	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	26.000	0.4813		1	O75376|P62508	O75376|P55055	1			
CFPPI:LIT:000874767	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	24.100	0.2094		1	O00206|P02751	O00206|P24821	1			
CFPPI:LIT:000367697	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	42.500	0.3476		1	O70337|P10415	P10415|Q13323	1			
CFPPI:LIT:000777904	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	65.000	0.4789		1	P25118|Q15628	P19438|Q15628	1			
CFPPI:LIT:000349495	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	53.500	0.6599		1	P70444|Q64373	P70444|Q92843	1			
CFPPI:LIT:000037252	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	28.600	0.5547		1	P61769|Q29983	P61769|Q95460	1			
CFPPI:LIT:001528369	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	36.200	0.6815		1	P49407|Q02750	P45985|P49407	1			
CFPPI:LIT:000402347	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	31.500	0.4141		0	Q14653|Q92793	Q13568|Q92793	1			
CFPPI:LIT:001895448	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	34.400	0.2837		0	Q15599|Q16581	Q16581|Q5T2W1	1			
CFPPI:LIT:001629683	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	42.900	0.7423		0	Q9BXW4|Q9GZZ9	P60520|Q9GZZ9	1			
CFPPI:LIT:001815871	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	32.700	0.6398		1	O75376|P19793	O75376|P10276	1			
CFPPI:LIT:001796027	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	28.600	0.4437		1	P10276|P48552	P03372|P48552	1			
CFPPI:LIT:000913735	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	54.600	0.4333		1	O95931|Q99496	O95931|Q06587	1			
CFPPI:LIT:000375657	protnegdb_literature_noninteraction	strict	direct_method_recovery		homologous_ge30_mincov50	42.300	0.7386		0	P13236|P51677	P51671|P51677	1			
CFPPI:LIT:000428022	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	38.000	0.4964		1	P07900|P41240	P06241|P07900	1			
CFPPI:LIT:001443788	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	34.100	0.7090		0	P52292|P60763	P52292|P62826	1			
CFPPI:LIT:001923576	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	38.600	0.2792		1	B7U179|Q9M1S9	B7U179|Q9SJW9	1			
CFPPI:LIT:000304614	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	32.100	0.6621		1	P49841|Q16543	P50750|Q16543	1			
CFPPI:LIT:000672748	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	25.100	0.4813		1	P08581|P31749	P08581|P42679	1			
CFPPI:LIT:001652603	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	55.400	0.8879		1	O75293|Q9Y6K9	O95257|Q9Y6K9	1			
CFPPI:LIT:000415489	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	85.900	0.4371		1	Q00342|Q8R4L0	P36888|Q8R4L0	1			
CFPPI:LIT:000121049	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	42.600	0.3630		1	P20248|P38936	P20248|P46527	1			
CFPPI:LIT:001787066	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	27.900	0.6700		1	Q9HB90|Q9NQL2	Q7L523|Q9NQL2	1			
CFPPI:LIT:001154698	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	28.300	0.4860		1	P08631|P42679	P08631|Q9BYT3	1			
CFPPI:LIT:000484447	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	50.300	0.6332		1	Q62386|Q8K4C2	Q7TNI7|Q8K4C2	1			
CFPPI:LIT:001525889	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	48.300	0.7882		1	P40763|Q13485	Q13485|Q14765	1			
CFPPI:LIT:000170909	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	34.700	0.5096		0	Q86X55|Q99873	Q99873|Q9NR22	1			
CFPPI:LIT:000412520	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	31.500	0.5214		1	Q60943|Q8VHH8	Q60943|Q7TNI7	1			
CFPPI:LIT:000171160	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	36.200	0.2990		1	Q15596|Q92793	Q15788|Q92793	1			
CFPPI:LIT:000083845	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	35.200	0.4459		0	P24941|Q99497	Q8IVW4|Q99497	1			
CFPPI:LIT:001259114	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	85.600	0.9747		1	P10636|P11142	P0DMV8|P10636	1			
CFPPI:LIT:000858914	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	40.800	0.5931		1	P35916|P49763	P17948|P49763	1			
CFPPI:LIT:001511954	protnegdb_literature_noninteraction	strict	entity_mapping_review		moderate_ge20_mincov40	23.400	0.3819		1	O60880|Q8BHK6	O60880|Q9BZW8	1			
CFPPI:LIT:000425962	protnegdb_literature_noninteraction	strict	method_recovery		near_identical_ge90_mincov80	91.600	0.2857		1	O89100|Q3ZB57	O89100|Q9UQC2	1			
CFPPI:LIT:000642705	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	46.700	0.3487		1	P04626|Q02297	Q02297|Q15303	1			
CFPPI:LIT:000443849	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	25.100	0.4117		1	P35222|P41235	O00482|P35222	1			
CFPPI:LIT:001056288	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	61.500	0.4266		1	P05067|Q9UQ52	P05067|Q8IWV2	1			
CFPPI:LIT:000985763	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	27.300	0.5909		1	Q13616|Q9UKC9	Q13309|Q13616	1			
CFPPI:LIT:001373248	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	26.200	0.5370		1	O14543|P40189	O14543|Q99665	1			
CFPPI:LIT:001923732	protnegdb_literature_noninteraction	strict	positive_conflict_review		moderate_ge20_mincov40	23.200	0.5438		1	Q94AH6|Q9ZR12	Q708Y0|Q94AH6	1			
CFPPI:LIT:000484452	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	46.800	0.6332		0	Q60943|Q7TNI7	Q60943|Q62386	1			
CFPPI:LIT:000018275	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	48.700	0.7098		1	O43521|P10415	O43521|Q07817	1			
CFPPI:LIT:001409163	protnegdb_literature_noninteraction	strict	method_recovery		moderate_ge20_mincov40	24.700	0.3941		0	P42681|Q08881	P53671|Q08881	1			
CFPPI:LIT:001755518	protnegdb_literature_noninteraction	strict	silver_candidate		moderate_ge20_mincov40	27.000	0.4839		1	O15294|P45983	O15294|Q13557	1			
CFPPI:LIT:000760777	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	64.600	0.8338		1	P51532|Q15910	P51532|Q92800	1			
CFPPI:LIT:001409050	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	36.600	0.6129		1	Q06187|Q08881	P08631|Q06187	1			
CFPPI:LIT:000951927	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	45.500	0.3004		1	P0DP29|Q13555	Q13555|Q96GE6	1			
CFPPI:LIT:000007505	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	76.800	0.4415		1	P04439|P43631	P04439|P43630	1			
CFPPI:LIT:000608013	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	93.200	0.7413		1	O60573|Q13541	Q13541|Q80ZJ3	1			
CFPPI:LIT:001575746	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	29.900	0.2290		1	P01024|P15529	P01024|P36980	1			
CFPPI:LIT:001368001	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	41.600	0.7279		1	P14778|Q8WWZ1	P14778|P18510	1			
CFPPI:LIT:000668767	protnegdb_literature_noninteraction	broad	entity_mapping_review		moderate_ge20_mincov40	27.400	0.4856		1	P31749|Q92769	Q8TDX7|Q92769	1			
CFPPI:LIT:001183405	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	67.500	0.5271		1	Q16665|Q9GZT9	Q16665|Q96KS0	1			
CFPPI:LIT:001618888	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	68.800	0.8165		1	P0DTC6|P78406	P59634|P78406	1			
CFPPI:LIT:000493763	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	44.700	0.4527		1	P35918|P49763	P17948|P49763	1			
CFPPI:LIT:000373301	protnegdb_literature_noninteraction	broad	entity_mapping_review		near_identical_ge90_mincov80	100.000	0.9113		1	O88602|P31016	P31016|Q71RJ2	1			
CFPPI:STRUCT:0002860	structure_assembly_context		CF-B-provisional	11_24	high	0.9815				A0A0F6NFW5|A0A0M3KL13	A0A0M3KL13|P05310	1			
CFPPI:STRUCT:0002341	structure_assembly_context		CF-B-provisional	11_24	high	0.5556				Q75VY7|Q75VY8	Q75VY8|Q84Y02	1			
CFPPI:STRUCT:0003021	structure_assembly_context		CF-B-provisional	11_24	high	0.9355				P04439|P09693	P09693|Q861F7	1			
CFPPI:STRUCT:0002630	structure_assembly_context		CF-B-provisional	11_24	high	0.9848				P04912|Q12464	P04911|Q12464	1			
CFPPI:STRUCT:0002826	structure_assembly_context		CF-B-provisional	11_24	high	0.5171				A0A3G1AUL2|A0A482JYH1	A0A3G1AZK6|A0A482JYH1	1			
CFPPI:STRUCT:0000743	structure_assembly_context		CF-B-provisional	11_24	high	0.9416				A0A1D5SLI4|A0A3B6RHV8	A0A1D5SLI4|A0A3B6PK86	1			
CFPPI:STRUCT:0001230	structure_assembly_context		CF-B-provisional	11_24	high	0.9048				E1C9L0|P17227	P17227|P17230	1			
CFPPI:STRUCT:0002898	structure_assembly_context		CF-B-provisional	11_24	high	0.6471				P0C0S5|Q9NPF5	Q93077|Q9NPF5	1			
CFPPI:STRUCT:0001776	structure_assembly_context		CF-B-provisional	11_24	high	0.8682				Q32L40|Q3MHL7	Q32L40|Q3T084	1			
CFPPI:STRUCT:0002776	structure_assembly_context		CF-B-provisional	11_24	high	1.0000				I7MCM8|Q22R86	Q1HFX0|Q22R86	1			
CFPPI:STRUCT:0001413	structure_assembly_context		CF-B-provisional	11_24	high	0.5695				P32842|P41806	P25515|P41806	1			
CFPPI:STRUCT:0000811	structure_assembly_context		CF-B-provisional	11_24	high	0.6496				P13194|P36886	P36886|Q9S831	1			
CFPPI:STRUCT:0001084	structure_assembly_context		CF-B-provisional	11_24	high	0.5269				Q92905|Q9UBF6	P62877|Q92905	1			
CFPPI:STRUCT:0002954	structure_assembly_context		CF-B-provisional	11_24	high	0.9722				Q4FZW5|Q7ZYJ8	Q6GNF1|Q7ZYJ8	1			
CFPPI:STRUCT:0000692	structure_assembly_context		CF-B-provisional	11_24	high	0.9922				Q8N884|Q96KK5	Q8N884|Q99878	1			
CFPPI:STRUCT:0003127	structure_assembly_context		CF-B-provisional	11_24	high	0.5485				I0YQ44|I0Z687	I0YQ46|I0Z687	1			
CFPPI:STRUCT:0001132	structure_assembly_context		CF-B-provisional	11_24	high	0.5330				E3UIU0|M2XR49	E3UIU0|M2Y652	1			
CFPPI:STRUCT:0001372	structure_assembly_context		CF-B-provisional	11_24	high	0.5367				P60709|Q9BTE1	F2Z5G5|Q9BTE1	1			
CFPPI:STRUCT:0000293	structure_assembly_context		CF-B-provisional	11_24	high	0.5149				A0A0F6NGI2|P09911	A0A0F6NFW5|P09911	1			
CFPPI:STRUCT:0002734	structure_assembly_context		CF-B-provisional	11_24	high	0.5631				I0YQ44|I0YQ45	I0YQ44|I0YQ46	1			
CFPPI:STRUCT:0001219	structure_assembly_context		CF-B-provisional	11_24	high	0.5067				E9NPW6|I0Z7A6	E9NPW6|I0YQ46	1			
CFPPI:STRUCT:0001607	structure_assembly_context		CF-B-provisional	11_24	high	0.5233				A0A0F6NGI2|Q32904	P05310|Q32904	1			
CFPPI:STRUCT:0000456	structure_assembly_context		CF-B-provisional	11_24	high	0.5067				E9NPX1|I0Z7A6	E9NPX1|I0YQ46	1			
CFPPI:STRUCT:0002795	structure_assembly_context		CF-B-provisional	11_24	high	0.7200				P13192|P36886	P12355|P36886	1			
CFPPI:STRUCT:0000380	structure_assembly_context		CF-B-provisional	11_24	high	0.9970				P0DOX5|S6B291	P01857|P0DOX5	1			
CFPPI:STRUCT:0000460	structure_assembly_context		CF-B-provisional	11_24	high	0.9921				F2Z4C9|Q32P73	Q32P73|Q32PE0	1			
CFPPI:STRUCT:0002605	structure_assembly_context		CF-B-provisional	11_24	high	0.9815				A0A0F6NFW5|P17227	P05310|P17227	1			
CFPPI:STRUCT:0001303	structure_assembly_context		CF-B-provisional	11_24	high	0.5273				I0YPL4|I0Z7A6	I0YPL4|I0Z2Y0	1			
CFPPI:STRUCT:0002663	structure_assembly_context		CF-B-provisional	11_24	high	0.8682				Q3T084|Q3ZBH0	Q3MHL7|Q3ZBH0	1			
CFPPI:STRUCT:0001155	structure_assembly_context		CF-B-provisional	11_24	high	0.5156				E3UIU1|E3UIU9	E3UIU0|E3UIU9	1			
CFPPI:STRUCT:0002164	structure_assembly_context		CF-B-provisional	11_24	medium	0.4011				P42285|Q06265	Q06265|Q15477	1			
CFPPI:STRUCT:0002993	structure_assembly_context		CF-B-provisional	11_24	medium	0.3655				A0A0G4FL36|A0A0G4HFQ7	A0A0G4HFQ7|A0A0G4I0G6	1			
CFPPI:STRUCT:0002643	structure_assembly_context		CF-B-provisional	11_24	medium	0.4595				A0A2K1JLW2|Q6YXK4	A0A2K1JC42|Q6YXK4	1			
CFPPI:STRUCT:0001696	structure_assembly_context		CF-B-provisional	11_24	medium	0.3333				Q9TM22|Q9TM23	Q9TM21|Q9TM23	1			
CFPPI:STRUCT:0000477	structure_assembly_context		CF-B-provisional	11_24	medium	0.3950				P24482|P29469	P24279|P24482	1			
CFPPI:STRUCT:0000103	structure_assembly_context		CF-B-provisional	11_24	medium	0.3406				P50990|Q99471	P49368|Q99471	1			
CFPPI:STRUCT:0002884	structure_assembly_context		CF-B-provisional	11_24	medium	0.3571				P10176|P14854	P10176|P24311	1			
CFPPI:STRUCT:0002834	structure_assembly_context		CF-B-provisional	11_24	medium	0.3167				P07839|Q05093	P07839|P12356	1			
CFPPI:STRUCT:0001278	structure_assembly_context		CF-B-provisional	11_24	medium	0.4777				E1C9L2|Q41038	Q41038|Q9SQL2	1			
CFPPI:STRUCT:0000044	structure_assembly_context		CF-B-provisional	11_24	medium	0.3525				P39744|P43586	P39744|Q02326	1			
CFPPI:STRUCT:0002543	structure_assembly_context		CF-B-provisional	11_24	medium	0.4619				P05311|Q41038	P05311|Q01667	1			
CFPPI:STRUCT:0002468	structure_assembly_context		CF-B-provisional	11_24	medium	0.4217				A0T0V0|B5YM25	A0T0V0|B8BYV4	1			
CFPPI:STRUCT:0001541	structure_assembly_context		CF-B-provisional	11_24	medium	0.3500				P07470|Q01321	P00429|Q01321	1			
CFPPI:STRUCT:0002783	structure_assembly_context		CF-B-provisional	11_24	medium	0.3454				P17987|Q99471	P49368|Q99471	1			
CFPPI:STRUCT:0001049	structure_assembly_context		CF-B-provisional	11_24	medium	0.4242				P14224|Q39615	P14225|Q39615	1			
CFPPI:STRUCT:0001065	structure_assembly_context		CF-B-provisional	11_24	medium	0.3625				Q22MV2|Q24DI9	Q1HFW2|Q22MV2	1			
CFPPI:STRUCT:0003250	structure_assembly_context		CF-B-provisional	11_24	medium	0.3896				A0A2K3D591|Q9AU02	A8J6N0|Q9AU02	1			
CFPPI:STRUCT:0000844	structure_assembly_context		CF-B-provisional	11_24	medium	0.4612				P27521|Q9S7N7	Q01667|Q9S7N7	1			
CFPPI:STRUCT:0000163	structure_assembly_context		CF-B-provisional	11_24	medium	0.3394				P12356|Q75VY9	Q75VY8|Q75VY9	1			
CFPPI:STRUCT:0000747	structure_assembly_context		CF-B-provisional	11_24	medium	0.3372				P04911|P31376	P02299|P31376	1			
CFPPI:STRUCT:0000431	structure_assembly_context		CF-B-provisional	11_24	medium	0.4108				P29469|P40359	P29496|P40359	1			
CFPPI:STRUCT:0002408	structure_assembly_context		CF-B-provisional	11_24	medium	0.3140				P49368|Q9UHV9	P40227|Q9UHV9	1			
CFPPI:STRUCT:0000373	structure_assembly_context		CF-B-provisional	11_24	medium	0.3750				P02309|Q12509	P61830|Q12509	1			
CFPPI:STRUCT:0003014	structure_assembly_context		CF-B-provisional	11_24	medium	0.4912				A0T0M9|B8C770	A0T0M8|B8C770	1			
CFPPI:STRUCT:0000707	structure_assembly_context		CF-B-provisional	11_24	medium	0.3059				P04912|Q12509	P61830|Q12509	1			
CFPPI:STRUCT:0002145	structure_assembly_context		CF-B-provisional	11_24	medium	0.4803				A0A2K1J0L9|A0A2K1K0C7	A0A2K1J0L9|A0A2K1KN29	1			
CFPPI:STRUCT:0003309	structure_assembly_context		CF-B-provisional	11_24	medium	0.3566				B8BRQ8|B8BUW3	B8BRQ8|B8C770	1			
CFPPI:STRUCT:0002083	structure_assembly_context		CF-B-provisional	11_24	medium	0.4460				A0A2K1KN29|Q8MFA2	A0A2K1JLZ3|Q8MFA2	1			
CFPPI:STRUCT:0001577	structure_assembly_context		CF-B-provisional	11_24	medium	0.3476				P11471|P18263	P18263|Q93VE0	1			
CFPPI:STRUCT:0000236	structure_assembly_context		CF-B-provisional	11_24	medium	0.4595				A0A2K1JDR4|A0A2K1JLW2	A0A2K1JC42|A0A2K1JDR4	1			
CFPPI:STRUCT:0000789	structure_assembly_context		CF-B-provisional	11_24	medium	0.3360				O15212|P78371	O15212|P50991	1			
CFPPI:STRUCT:0001545	structure_assembly_context		CF-B-provisional	11_24	medium	0.3122				A0QSG2|A0QVB8	A0QSD7|A0QSG2	1			
CFPPI:STRUCT:0000194	structure_assembly_context		CF-B-provisional	11_24	medium	0.3440				A0A2K1IAD0|A0A2K1JC42	A0A2K1IAD0|A0A2K1JDE1	1			
CFPPI:STRUCT:0001418	structure_assembly_context		CF-B-provisional	11_24	medium	0.3663				Q8DG60|Q8DIN9	Q8DIN9|Q9F1L5	1			
CFPPI:STRUCT:0000836	structure_assembly_context		CF-B-provisional	11_24	medium	0.4954				A0A2K1K0C7|Q8MFA2	A0A2K1JLZ3|Q8MFA2	1			
CFPPI:STRUCT:0000053	structure_assembly_context		CF-B-provisional	11_24	medium	0.3122				A0QVB8|A0R550	A0QSD7|A0R550	1			
CFPPI:STRUCT:0002972	structure_assembly_context		CF-B-provisional	11_24	medium	0.4714				P36886|Q43485	F2DAN8|P36886	1			
CFPPI:STRUCT:0000291	structure_assembly_context		CF-B-provisional	11_24	medium	0.3600				A6QRA1|O81097	A6QRA1|Q9FJ98	1			
CFPPI:STRUCT:0000969	structure_assembly_context		CF-B-provisional	11_24	medium	0.3404				P40422|Q04307	P27999|P40422	1			
CFPPI:STRUCT:0001176	structure_assembly_context		CF-B-provisional	11_24	medium	0.4108				P29496|P53840	P29469|P53840	1			
CFPPI:STRUCT:0003212	structure_assembly_context		CF-B-provisional	11_24	medium	0.4553				P27521|Q9SY97	P27521|Q8LCQ4	1			
CFPPI:STRUCT:0000919	structure_assembly_context		CF-B-provisional	11_24	medium	0.3838				O81098|Q6NLH0	Q6NLH0|Q9M1J2	1			
CFPPI:STRUCT:0001150	structure_assembly_context		CF-B-provisional	11_24	medium	0.3214				Q7Z4G1|Q9GZQ3	Q7Z4G1|Q9P000	1			
CFPPI:STRUCT:0002569	structure_assembly_context		CF-B-provisional	11_24	medium	0.3005				P41205|Q50297	P75560|Q50297	1			
CFPPI:STRUCT:0000913	structure_assembly_context		CF-B-provisional	11_24	medium	0.4460				A0A2K1JC42|A0A2K1KN29	A0A2K1JC42|A0A2K1JLZ3	1			
CFPPI:STRUCT:0000176	structure_assembly_context		CF-B-provisional	11_24	medium	0.4977				Q01667|Q8LCQ4	Q01667|Q9C639	1			
CFPPI:STRUCT:0001136	structure_assembly_context		CF-B-provisional	11_24	medium	0.3791				Q99JY9|Q9WV32	P61161|Q9WV32	1			
CFPPI:STRUCT:0001797	structure_assembly_context		CF-B-provisional	11_24	medium	0.3000				A8J353|A8J3C3	A8INX1|A8J3C3	1			
CFPPI:STRUCT:0001883	structure_assembly_context		CF-B-provisional	11_24	medium	0.4483				E1C9L0|Q32904	E1C9L0|Q41038	1			
CFPPI:STRUCT:0000359	structure_assembly_context		CF-B-provisional	11_24	medium	0.4021				A8IH07|A8IXD6	A8IH07|A8IL21	1			
CFPPI:STRUCT:0000668	structure_assembly_context		CF-B-provisional	11_24	medium	0.3200				O31743|Q06797	O31743|P42921	1			
CFPPI:STRUCT:0001346	structure_assembly_context		CF-B-provisional	11_24	medium	0.4974				A8IL32|Q84Y02	A8IL32|A8ITV3	1			
CFPPI:STRUCT:0000519	structure_assembly_context		CF-B-provisional	11_24	medium	0.4222				A0A4V8GZZ4|A0A4V8H001	A0A4V8GZZ4|A0A4V8GZZ8	1			
CFPPI:STRUCT:0000651	structure_assembly_context		CF-B-provisional	11_24	medium	0.3107				O15514|P62875	O75575|P62875	1			
CFPPI:STRUCT:0003254	structure_assembly_context		CF-B-provisional	11_24	medium	0.4742				P56766|Q9C639	P56766|Q9SY97	1			
CFPPI:STRUCT:0001612	structure_assembly_context		CF-B-provisional	11_24	medium	0.3394				P12356|Q75VY6	Q75VY6|Q75VY8	1			
CFPPI:STRUCT:0000260	structure_assembly_context		CF-B-provisional	11_24	medium	0.8660				A0A0M3KL13|E1C9K6	E1C9K6|Q9S7N7	1			
CFPPI:STRUCT:0000752	structure_assembly_context		CF-B-provisional	11_24	medium	0.4872				A8IL32|Q75VY6	A8IL32|A8ITV3	1			
CFPPI:STRUCT:0002060	structure_assembly_context		CF-B-provisional	11_24	medium	0.3659				A4VE64|Q24CE5	Q24CE5|W7XJB1	1			
CFPPI:STRUCT:0000243	structure_assembly_context		CF-B-provisional	11_24	medium	0.4953				F2CW18|F2DAN8	F2D0D5|F2DAN8	1			
CFPPI:STRUCT:0000898	structure_assembly_context		CF-B-provisional	11_24	medium	0.3208				B8CEQ3|B8LEV1	B8BUW3|B8LEV1	1			
CFPPI:STRUCT:0001431	structure_assembly_context		CF-B-provisional	11_24	medium	0.3214				Q8N668|Q9GZQ3	Q8N668|Q9P000	1			
CFPPI:STRUCT:0000822	structure_assembly_context		CF-B-provisional	11_24	medium	0.4252				Q13618|Q7L5N1	Q13619|Q7L5N1	1			
CFPPI:STRUCT:0000964	structure_assembly_context		CF-B-provisional	11_24	medium	0.3000				A8IJY7|A8J353	A8IJY7|A8INX1	1			
CFPPI:STRUCT:0001861	structure_assembly_context		CF-B-provisional	11_24	medium	0.3204				G0S8E0|G0SH09	G0S3J8|G0SH09	1			
CFPPI:STRUCT:0001798	structure_assembly_context		CF-B-provisional	11_24	medium	0.3652				B6TR16|O65101	B6U534|O65101	1			
CFPPI:STRUCT:0001038	structure_assembly_context		CF-B-provisional	11_24	medium	0.3450				P25043|P36040	P21242|P36040	1			
CFPPI:STRUCT:0000581	structure_assembly_context		CF-B-provisional	11_24	medium	0.4278				A0A0G4FDJ8|A0A0G4HMN0	A0A0G4FDJ8|A0A0G4FL36	1			
CFPPI:STRUCT:0001790	structure_assembly_context		CF-B-provisional	11_24	medium	0.3525				P49368|Q9NQP4	P50991|Q9NQP4	1			
CFPPI:STRUCT:0002832	structure_assembly_context		CF-B-provisional	11_24	medium	0.3259				Q8DKF5|Q8DL32	Q8DKX9|Q8DL32	1			
CFPPI:STRUCT:0000722	structure_assembly_context		CF-B-provisional	11_24	medium	0.4963				A0A4V8GZZ2|A0A4V8H004	A0A4V8H003|A0A4V8H004	1			
CFPPI:STRUCT:0001112	structure_assembly_context		CF-B-provisional	11_24	medium	0.3416				P38042|P53197	P30260|P53197	1			
CFPPI:STRUCT:0000228	structure_assembly_context		CF-B-provisional	11_24	medium	0.4003				P30665|P54784	P24279|P54784	1			
